solar.	3600	in	soa	v0n0.nic.solar. hostmaster.donuts.email. 1759367898 7200 900 1209600 3600
0.solar.	3600	in	ns	kara.ns.cloudflare.com.
0.solar.	3600	in	ns	paul.ns.cloudflare.com.
000.solar.	3600	in	ns	janet.ns.cloudflare.com.
000.solar.	3600	in	ns	pablo.ns.cloudflare.com.
00tbr9qr6j4u64raae29amhvi62d5kdb.solar.	3600	in	nsec3	1 1 0 73 03RAF9CORELK1A3KTQTPD96B5TE1BVI3 NS DS RRSIG
00tbr9qr6j4u64raae29amhvi62d5kdb.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. R9HlHB/lF4Fgu4RLa2iZEkgkOtOYl8bEgs4qeYcY7/XI1MKjdZ09d3wHrdYvS9xHrmhwl6/FnTpsrujmYbR4wxeEsMFDlFEL9jzK7PKTR95f4FtfPUgQmQJgWRoyJd7C/ltt6vTKuNFueC6eTQP1yX7vl/w2xUqj5EmwNpGvZ8U=
01.solar.	3600	in	ns	ns8.wixdns.net.
01.solar.	3600	in	ns	ns9.wixdns.net.
03raf9corelk1a3ktqtpd96b5te1bvi3.solar.	3600	in	nsec3	1 1 0 73 09DVCRL6ITHR3322KGCRB8VQ28CUUP1L NS DS RRSIG
03raf9corelk1a3ktqtpd96b5te1bvi3.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. mqttmHe3NyrmjuK17H07bqLoB6EmvqYnoQEyYYh9XDvxtX5IOXIHzJd3MSNH88vzGI6HtKu/c4vTzcxBVYoh/35d/n+PAt4Z7UEg81pGZG3XBgCaigXMvc18rENVWwqALg2aCFeGoZuBwcTDoB4JzR1v2XEI5G5JAlzQJM7RGuw=
089.solar.	3600	in	ns	docks20.rzone.de.
089.solar.	3600	in	ns	shades13.rzone.de.
089capital.solar.	3600	in	ns	ns.checkdomain.de.
089capital.solar.	3600	in	ns	ns2.checkdomain.de.
09dvcrl6ithr3322kgcrb8vq28cuup1l.solar.	3600	in	nsec3	1 1 0 73 0APSFRQEKD970AF1B523VPQG980Q6EDD NS DS RRSIG
09dvcrl6ithr3322kgcrb8vq28cuup1l.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. DvwAyl2jESdFVIGfMrxbOQl3ert4g4JC63iAG002OlwnYvVTEvl2a2fFctgRL2EyF7YX2BNm2Rr+iM1wYEAcbTHaNQoxk1df7Lx35IBNhvjxmPmxDznHCXNeW2uP+1GbyVeDACO0ev1k5CnPSKsZrYTh3n4MvdrshR4uMRtE5no=
0apsfrqekd970af1b523vpqg980q6edd.solar.	3600	in	nsec3	1 1 0 73 0BLCS8FUV6L751LGSBDK8OC79JEGK3E4 NS DS RRSIG
0apsfrqekd970af1b523vpqg980q6edd.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. WQ0yXhDSHth1o18v8w2wkK2422It8sG3Ug4jTKkXoniq6Ubg0Crqpc0P7b+8kbut739TyBkILQU2GGa5qIg5DrIwsJt+Z0gbRRzHalWSCNztzWJYhTzkoW0z5Y2afcSCFhv4MVEB2sR6JiW9vJmSreSVyVGGac66xGU6UOZO6cw=
0blcs8fuv6l751lgsbdk8oc79jegk3e4.solar.	3600	in	nsec3	1 1 0 73 0CMV6590P9IE2EQCTAFQPLCPLOIB3BTA NS DS RRSIG
0blcs8fuv6l751lgsbdk8oc79jegk3e4.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. SvFd7NFTMlVqLcPRI5NL4v5o0iIRMWC7f4+D6qsL9HhJOhorJAgGPE4ADryen2MmhRHNPVYAVCJWIMa65h1I3KuomGOYXpx3CrcnuCLWTmKQ27Eu3593QxfbiBPl/XTDEWyIKf+M5Ao0zusXGwTGNCJh7bJaucb5+cKn7Dd0N6g=
0cmv6590p9ie2eqctafqplcploib3bta.solar.	3600	in	nsec3	1 1 0 73 0E304D85606FH5JTUB8B363CEH137E62 NS DS RRSIG
0cmv6590p9ie2eqctafqplcploib3bta.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. fQoBmq1PIqSWAaSPMuviAtgUjhfHyMzSSaExIg0/Ud0KDJh7Kyoaw+3Q0y5aXjINIQoluddJl4Xq/mgK9nz+RdzBCyntrawwVcocc69MNRJNSEd351Vci5qkZua9V5882q92xmSpYhFnm/+zpE4DRbjwAtiA5lZEO4DW5gX3+B0=
0down.solar.	3600	in	ns	ns49.domaincontrol.com.
0down.solar.	3600	in	ns	ns50.domaincontrol.com.
0e304d85606fh5jtub8b363ceh137e62.solar.	3600	in	nsec3	1 1 0 73 0EJ0L1A8O9L05DL0NIGDR6QBPAP26RO1 NS DS RRSIG
0e304d85606fh5jtub8b363ceh137e62.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. zW5dmSDogDpYy/unGv4j0AjwIFxx5FNkcG5lFA5WhrmPzjq6hQscbAfcoXuOXViecGAOyFfA1IU/DEiEQWMkXsCVCQMYtXE1U3JTd5S/oA11n7nRd+AXKAYElaq7o0czn2QPaiymDzCpem6rPTeEygsbYzIkrtNuu4jxHM1rWqw=
0ej0l1a8o9l05dl0nigdr6qbpap26ro1.solar.	3600	in	nsec3	1 1 0 73 0GLFGOAPOKHKMKUHGHA4B5373D1SLN4A NS DS RRSIG
0ej0l1a8o9l05dl0nigdr6qbpap26ro1.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. hTRjDYWw395CkyMFNb9m4co5PpEHsJMvzYErook7jhZHU0tELwv8LoRBbAw9VvYjKoGwBnHQlhF1j2DDEwz1hgt5uEpmr3v9TaGiSsLC2hTEGV89mMA66ua0r1D4Ut/FGideATGvPOyuREc5VIn6OIDie1z4WhVqcSXvWQ/wd5s=
0glfgoapokhkmkuhgha4b5373d1sln4a.solar.	3600	in	nsec3	1 1 0 73 0I52DS73LF7UH1CNH2T4MP9U7NK94IIP NS DS RRSIG
0glfgoapokhkmkuhgha4b5373d1sln4a.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. v4zqifX8QJtX9nH25a1IiEBdJJWU1qx5IZ+ONDE2f6r6cvCQT/oExKI+gYClFT0Z1ioV5uDX9i9Hq2uwm46WB6cc6b7DDjqBU9gT4vj47QyTVuSwywIV51xFkSBIANJnPHcgVD8n9haeHRKMY6V+Mab91pmxjvNbp1S7hKbPS3Q=
0i52ds73lf7uh1cnh2t4mp9u7nk94iip.solar.	3600	in	nsec3	1 1 0 73 0INK4QH2793KG58EE0S6VIIO07NDOPP8 NS DS RRSIG
0i52ds73lf7uh1cnh2t4mp9u7nk94iip.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. htE3+YZRjHN9FhHmlxbX9pNOBrMQ1gAJaealrejBDmlIUZQz3VMVlAbmvIMxbHzw4nWnburtRaS+72moQGCAn6Qcok5FwSWXK6QckOJlo+zFQDUHkVel6Yk6vEQ8ybF/M/uGnKUdyMlupkY4WhuKJQzmzV0JwlyCQITT/iySano=
0ink4qh2793kg58ee0s6viio07ndopp8.solar.	3600	in	nsec3	1 1 0 73 0ISOD735UDCIOV3QUH65CBVAT0ATS7TJ NS DS RRSIG
0ink4qh2793kg58ee0s6viio07ndopp8.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. hq5St+0lRK4SxR60yenwsCvTqFonk0TugnI8WRA2D8TJPbbD7+AQIyGqceLvjjuR7ogi0+8fTatIqSHcZ6x7Aj09m7cLfTaZdIXi8cWmoObqxvWOm4CckhFtQHXdvnhs1anfe5AlooW1HaqC6TYVdlIDz618IshyUw0YI9LPrFY=
0isod735udciov3quh65cbvat0ats7tj.solar.	3600	in	nsec3	1 1 0 73 0IV3VPF0MR3Q5JFBITPAHJ70T25AFPUB NS DS RRSIG
0isod735udciov3quh65cbvat0ats7tj.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. NiQTzf0C7N5ZiJmvIGZNinijZj2aIVmx8AEexRqOuvZOJyj+zdQO15W16oJxyCCqFqY0HRLFUAJMhHhdnMRme8y7aqNHfH5dWu2YY8WVWeDSziP+TWWo+gdvqFTaMfmZOaXK6kyIvr3t6fF0ren8S3SsvbDO1gw8lVSgZY7jmho=
0iv3vpf0mr3q5jfbitpahj70t25afpub.solar.	3600	in	nsec3	1 1 0 73 0IV96D7FEMO71Q62I8UAQANM6N8FDU9R NS DS RRSIG
0iv3vpf0mr3q5jfbitpahj70t25afpub.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. Ns4n4UHqBfsewQCZp6SYS7ZV2k0vvY3qwt32Q84NvYf5KZTFOawm7yoN2v3/abBGccwGL42b75HyQGY3HSmcw0wbTi599Hc+Z18czSFErvH7/iz3f6l5bcTPZPcj4RJQFK9uqgSJG+9eJr+S0rr9u3EQJrPRcACw+Yyi/hwW7IE=
0iv96d7femo71q62i8uaqanm6n8fdu9r.solar.	3600	in	nsec3	1 1 0 73 0J3QTQSFIEOPS6SNVSH1N7HB05F6SO4D NS DS RRSIG
0iv96d7femo71q62i8uaqanm6n8fdu9r.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. wFzAPOwp2NLnbqrZoSIaFR199EYkkk+tLZXPI6E9oEnqsEHdXkreocv3hiMXzT/9ytYBEcdv/DWFChnaAokCiECNm4swUB4o62NeLW/eOT0WmRo7Eo1rvqWOjTZ60Vy539z06a9Pi/4y6fIvJdSE1IsR5IrfVbIuF470WBqN1eY=
0j3qtqsfieops6snvsh1n7hb05f6so4d.solar.	3600	in	nsec3	1 1 0 73 0J6PKO4EBHVHUBGU37BS5M3QSSS8MQ6E NS DS RRSIG
0j3qtqsfieops6snvsh1n7hb05f6so4d.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. d6mT7PIFPosvcmXfGEIeuVnPvumRo9psrJQMBfYKrU0terhP48/Gjzhe8IHaoP6oS9TA2Ng4ShbJkHYZRq11GV9XZ5d+DoYeh6hLi0sqj8ZvrJC+sNVmr8VyTkun84bTyU0egZGI7x1rlPZOBBAvXuMc2QHAPz/J1+K8efPXXH4=
0j6pko4ebhvhubgu37bs5m3qsss8mq6e.solar.	3600	in	nsec3	1 1 0 73 0J8H1LOE4TED7L01I20PB0T4JRSHP1RS NS DS RRSIG
0j6pko4ebhvhubgu37bs5m3qsss8mq6e.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. ek0LOcljCVyDlVqdOvXia6rpmJX/TVDOdbFYdrG08LP25XBNi5McID23arcPpNZurHMnucHvDtH94uhnn4J7xRxSk8nhRr0HeBlteZtDZGbXZjQaiWtezzJ+JO5imAOUwo+IMO+6/YJQfwq6KY2b9YP0RxSuiqrvTNUUtsd3Q4U=
0j8h1loe4ted7l01i20pb0t4jrshp1rs.solar.	3600	in	nsec3	1 1 0 73 0KA213IISVC3JH747KEAUGDKT9BSGQM9 NS DS RRSIG
0j8h1loe4ted7l01i20pb0t4jrshp1rs.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. CVTb16xkjxZ0I8d453i/2LAy4ryphstwAk6xQkqoyaPlKeqjgXPDDCovYqMoxfSktlhQkOhbVZcIl8QkrWT9EtLQU/pFqLL9kDA7/XEN3fQflat+zimKicU3IkwRSrZJIvzZd3i8RqUmLo+rZcbIJYu2sw9HKUIk9KYZsaoy1Ao=
0ka213iisvc3jh747keaugdkt9bsgqm9.solar.	3600	in	nsec3	1 1 0 73 0KF3V3VF6OLPPPKRV41PV8NE5T88H7VJ NS DS RRSIG
0ka213iisvc3jh747keaugdkt9bsgqm9.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. bywOokYc3s2AZSfWf1sNCQ/aoA8nPWUFDb1MMq9U8bufNJhDxh3hyYLi3+JA0G8oL0NoxVNARpx5AapEdbFMMhd/IpFpiQwdx3EobwOVh+uDd6mAMwueCX7tAswVGXSXkCKAy+YLNVHAkMFo2pydgNt9km/gShuriw+16byfa5Y=
0kf3v3vf6olpppkrv41pv8ne5t88h7vj.solar.	3600	in	nsec3	1 1 0 73 0N92QLT4VPJGFMK4MLMBK5UHPL8U0FP0 NS DS RRSIG
0kf3v3vf6olpppkrv41pv8ne5t88h7vj.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. CpLLRofQsjdcQGauqFj2UihutUvlpCjebzQoAjUL22vXHdsfZUrCCcFCFJiIY38cDiAolLIl5VPf6sp4di5EvLcqz4GENtT9+hvyyxL6EtlV58p7hZxU4nnhWm9S+tKDdWpq39tMIQG1CpZFcNEmyl9SCkymwcmZ3HmwLphj4vg=
0n92qlt4vpjgfmk4mlmbk5uhpl8u0fp0.solar.	3600	in	nsec3	1 1 0 73 0NRKFU1SC17TL5NC9C82NE4PTSTTD89N NS DS RRSIG
0n92qlt4vpjgfmk4mlmbk5uhpl8u0fp0.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. tbaznF4frxtuEYREz6asLOwTV9PiAw9JjqyTMuvesmrViiPFjgeyFUuL/S5EuR0+0tF77C2zuZJKslVKHZmJ1l5IFCvLbOtO87oPtPiRV3u9PWMT+mWqGVJVdeXhPSfW4vB8bPCRNmm5vMmjrxzBOWaerqb80bxKbA07XwmFHZU=
0nrkfu1sc17tl5nc9c82ne4ptsttd89n.solar.	3600	in	nsec3	1 1 0 73 0OLUM9EJG23KSTNL23TLLH9LTO3MN6UQ NS DS RRSIG
0nrkfu1sc17tl5nc9c82ne4ptsttd89n.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. Q3R1MAXYd6V4cva1rZIs7jq71C6wpHOxxNJCqwrHMvg1kar2lb3SdSpoxypaw+LGqNYh73b0mymlgJAQn13p7y6hKlv2yqcx295uYOMgygDeiFDkloCKbeCV6t4kDQfVWPcXX/KoQCgc1Wu+bpY2K1gb40TCOObjukkokpQHPjM=
0olum9ejg23kstnl23tllh9lto3mn6uq.solar.	3600	in	nsec3	1 1 0 73 0OV7NN9M7993VO3DF72R3SRUQ0KT9GNB NS DS RRSIG
0olum9ejg23kstnl23tllh9lto3mn6uq.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. NexWbmTxEIo3MN+kHfW8r5/vTnBFhccIuzzYIiKH5A5N9QnvGm/VDAcYLx1SsAgpPOwVt49iRwSWlD2T4Z4j8xKfsjqyV5ba8QOzKJZO1FpucM+nU+pVJH3Vmv78em9tdsjTrViC5Lu+Gr3Y0MpKg0qTdq6uaDiYVhX0e8OukHA=
0ov7nn9m7993vo3df72r3sruq0kt9gnb.solar.	3600	in	nsec3	1 1 0 73 0P803KDVU5F46MHFP4J0N7S9EO3FIEVD NS DS RRSIG
0ov7nn9m7993vo3df72r3sruq0kt9gnb.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. JphBKiGQDP48ejPcOVfLOuM9navWSSIIYG1zlXXZ59fylK2lnFQLUVBQEU9GyH8n51OqCRH20YHSH4uyCDkjrA8x35p94xQaOFSd2Kf3IZkvGdGDEn4xQmuM09b6KG/gDBHlo/hTOZD37UhNvJYCF+sAsmwFeeCQDTGVNS/1HTo=
0p803kdvu5f46mhfp4j0n7s9eo3fievd.solar.	3600	in	nsec3	1 1 0 73 0QOQ6IV0BE77SKSDR0IJBVBIVBDNNKBS NS DS RRSIG
0p803kdvu5f46mhfp4j0n7s9eo3fievd.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. pkN76zEn2JLSfF53GZxgxNreWkX4CZamoQG/8ibMkSHrMRzjPA46s03lfCD/8Guc5+bME+zTeQfy/97WuDSJUQrDewLqulwe63DhVbHv1HpBVf5Ni6jCbJffoAM7nGTiEXPYDtWT0w/0QEqWOuFYWO1+mFy/FtisQTMxmYRnO5k=
0qoq6iv0be77sksdr0ijbvbivbdnnkbs.solar.	3600	in	nsec3	1 1 0 73 0RPLR9UH19PMHNG2NDSQ65BP3KU89MJJ NS DS RRSIG
0qoq6iv0be77sksdr0ijbvbivbdnnkbs.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. mMYizGVbhuwylTmf85BUYxFuTyvrSvzAxXQyZk3TwATHH32XqY1AxNzF6qIaMOchAjqLX1d5E2EVvCXxgu18hGSv96DXSPThW6QhVzCLB7O6yULcfYhvx0Dnb+jRTRJxub36I4r39lADwhuZ/e9A/MywK42zldNTOXGZyf8DomM=
0rplr9uh19pmhng2ndsq65bp3ku89mjj.solar.	3600	in	nsec3	1 1 0 73 0T0P9IKE3I43VQ460483JMKL92BO3017 NS DS RRSIG
0rplr9uh19pmhng2ndsq65bp3ku89mjj.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. CTnbW9K/Kmr/1hZYbCm37QsZkx9rsfTTL+eL5Y6jG0n8Bbu3W5x1yKRJHoX2/tbttDGY22JVEfdnl+L3Df3IOThOHkX4FgAaDyLrTqn0+OcwDueDgj3i8ssQ4IN8qDGk2/llMy1rO5BDi841zahbgBqjuFeSCPwIEkRwawyslMU=
0t0p9ike3i43vq460483jmkl92bo3017.solar.	3600	in	nsec3	1 1 0 73 0TBEMVDS62BCOD8CLGD5OO2H5MSRKIF3 NS DS RRSIG
0t0p9ike3i43vq460483jmkl92bo3017.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. Cq4B6lc6aGUVL79XTqtpWbey8isAYShJ54JYZHL7VkJOb2WtRvpy+MN7T8D5Y7DLH6PP/eJWuKmI8Jkq1y7h1gfjCALul+RaFhC2hMlK1WP17dR/xx9bEVaVnW+akaA15FLjL20rWaEjdGUatdDHOnJpclbbrtJSFt+q9ThBLuM=
0tbemvds62bcod8clgd5oo2h5msrkif3.solar.	3600	in	nsec3	1 1 0 73 0TVVAST8NC13NFIHE2KO34L7UTP3D3F3 NS DS RRSIG
0tbemvds62bcod8clgd5oo2h5msrkif3.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. FWzW+Qz04NWJa+gpuulrMtocM/iYjAamRfFxX7pR7HlfW1nAWCsM+vB2iLR6O03F1vX6HF4NGQdeDk/bquWoooCmAJJmROGm+Pe6uTFhEiE02xgtK4ISp7+4+57OB/MZ2ogedf9kazOf8x64GdI/xdOrGKmDsRFJsXgog6p/e68=
0tvvast8nc13nfihe2ko34l7utp3d3f3.solar.	3600	in	nsec3	1 1 0 73 12P30VLL6KU3V00RLAS83VQ0C5849L16 NS DS RRSIG
