aco.	86400	in	soa	a.dns.nic.aco. hostmaster.lemarit.com. 1759366963 10800 3600 2764800 1800
20jh4ui9jp7onqf1dli0qprh3m5ns3nu.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. WjKYvO+9//dNOIV2cV5NOxPUo8lkjfFlDCu8in7DQS/Ew9It5z+ro+sx+Gp+Jlgs0RnJAn+4YRl3IoOPslSaZeFYr3Oyidg7ipqpOuXcrsqroPl+JfXnmGTSQ0B9ZFgwoJVejE6i9aHuys7/5oJmO0dCyV8kz7xcqp6V0a//vwM=
25hg980pse48rsan3bl6gop24ur3p8kh.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 25N0VF0D7Q6CPUQMGTILT7DN9KPC5REN NS
25hg980pse48rsan3bl6gop24ur3p8kh.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. Cm0sVmddvajfDZ7TTXGX9+IAE6IX/saX7Yva3UPOCa3bG8olovhdpXmioGaxmdJMIkoCZNZDUcP47CCqNdAFg0ervx8+/ebEXJLl2r8nQmOeU4A8KpsRjeSV1+v6GnxLSOCzlq/E1A5KteqT92n0pbCP/Vjbs3b+Ay8GcVi9004=
25n0vf0d7q6cpuqmgtilt7dn9kpc5ren.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 273AVPCVNM37TOPTG2MODT353BU23RP2 NS
25n0vf0d7q6cpuqmgtilt7dn9kpc5ren.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. G5/XGEkKTvyzRXuF9x+vfOzad6AU053HH/GGpR6Rwy9gHF1zHmyR1R65rvIJt+pmGeuYaKrTeteMDao6R7icMkZveVww7mS/gp0rCS5ARBpoGPlB2cSXoIO5zYDTg6m0ivynOC5QgWe1/IVqVPnaQaRTy0j+GP4bzheb79r1APc=
273avpcvnm37toptg2modt353bu23rp2.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 29LRV76L0U4AO2DUT25HQFTD6HGS1QVT NS
273avpcvnm37toptg2modt353bu23rp2.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. Tyd5Ah51LuNKnmbYEVkyYjJvIMzmR9SrX56b8bUMRmrlTJhvXDHOaOMqmjU4KyFLDUagw4YzJAzG0gKJCb3C5a0tTxLfxButU4nENoj+UOVpd62TDSGb7hrQp51HD6PbUUbeCQauZWJ2u2OrcIYKDKCbN/cxrl08ZQjudPQtFiw=
29lrv76l0u4ao2dut25hqftd6hgs1qvt.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2DD03UITMAPR8OB21GUOBQIV2FJ44C5U NS
29lrv76l0u4ao2dut25hqftd6hgs1qvt.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. OckBmhIv2QK+yXt3m5NZhnXVq3eI+yJyC0kTi7dpLrWFfV7SM5a5mWjoDyJpE75IXpiCj6ZcOYvrxcGC0GcHC2gqtpJ6+s/SFUz928oopTRIQff5zbykQdZxOQgYdrDTLuP5PFNkTxdDlh06ou8LmuwLXYVb6MjhHsLQiORb6ls=
2dd03uitmapr8ob21guobqiv2fj44c5u.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2I7S0SOSPUPAOGA7IHN9JAQSROG5C33O NS
2dd03uitmapr8ob21guobqiv2fj44c5u.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. IFWrTLlOpN/P3G/j+APtdB5pvDiBTPFibg6N5tjS7NiudA8GRJlIstAELR+h19O52vPt6pZWDkFQa3UcDdv5TBbbXP8V+r0eEOb7QTCgE9USTjsxv8LNWsOdw2z27gzX5m3TDy6ff2Z/kklcdAqjMx41Yq9fTcbfFGxuJG4UYLs=
2i7s0sospupaoga7ihn9jaqsrog5c33o.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2JEE2BP9HLTGA8IUULDJ4V9A62TAGPL4 NS
