clinic.	3600	in	soa	v0n0.nic.clinic. hostmaster.donuts.email. 1767661101 7200 900 1209600 3600
0dr4v6cs3r5pq2b25s2sufjc922qsouf.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. L5DblSZAl550kFgAnIy9UEpIQjqJCfUuCyEfuSpdsYEkPr6o6HnzReb2sdrXS4WWLEmTlEMNfZ5Pwchfy1/wg5Gr1oxhBqsopcx/QRSVvX9bRW5raYmXdLMG4aoomMp4fPXQVPFaFjGVHnQbIoB9mFnfkwWqGrIdaFH71MvgEL0=
0e29e4v64j115j930tms5os1icjis0te.clinic.	3600	in	nsec3	1 1 0 73 0FPJ35QB9CJJKFLDU2729GSAIJ3VPIU6 NS DS RRSIG
0e29e4v64j115j930tms5os1icjis0te.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. MhYQWlOos92dmTZRqG0FlFiqp9l4Tu4s2+BbFIFl9fdSHZRrrsV5EGozuxuLo3/eIGz2uduZSWfcpS/GRV8hRUV5Y5YkRu11ZXFE0CAZaU6XSj42dh0SdRd1dNg1RcEjVIDHtt0haqDU8rMKr0ip8JWEa6sSRD+kESu0fKhRAXI=
0fpj35qb9cjjkfldu2729gsaij3vpiu6.clinic.	3600	in	nsec3	1 1 0 73 0GK1JT6K7GQ506H9K2075CO3VONR41I2 NS DS RRSIG
0fpj35qb9cjjkfldu2729gsaij3vpiu6.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. VYtHgBPDhwmcO2WJzH27n5fD7WaTOq0lcbQzDw48OejESLYUUSdAWL/uPiRvmzYN+KPbhptXBNDt3jfY+HN99azWONXGmKZaUHdIFa8xdL/7IRe9X5fW+aC0nsoevzPD8J/BpXJcSucBuNmc2NeZQ1bBblt0LqDDDy3EWgzthog=
0gk1jt6k7gq506h9k2075co3vonr41i2.clinic.	3600	in	nsec3	1 1 0 73 0HQ330R5ASSNQM0884LB0MJ6B7HEDUM5 NS DS RRSIG
0gk1jt6k7gq506h9k2075co3vonr41i2.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. Qbs4JB1kSV9JFTG6ug2HpHroT9rPff6mhfEXSkqO6efBKAh87VEPU6bjhkE9itqSroY/hf37JIlWCbqtKbUT/CbD1kzn+1gGZyJt3smtwh2sSfkOyb2bHeCl5RpqnD7tCcOnH3trEVTxu4LKutwmzuvIenq0mZH5AKCEF5Nwfos=
0hq330r5assnqm0884lb0mj6b7hedum5.clinic.	3600	in	nsec3	1 1 0 73 0J1GQPHB461UEGKVIF34NVECVDF9IUN4 NS DS RRSIG
0hq330r5assnqm0884lb0mj6b7hedum5.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. XGIMt/cYQCp9rdK35nLo2QG9piBBvuypbVEwFHL87KWm66Dowu/lxiZ1lnQ48K8zEHH9vqttU70VuiqTOTxZxb6vvTVUY0kes7sljRzYx0mU5j3synj+f6Wl0vnNchlhoNsOzl0TBP8WhssLtoXmkRwhLwF5pSlgovTaW12sqJs=
0j1gqphb461uegkvif34nvecvdf9iun4.clinic.	3600	in	nsec3	1 1 0 73 0KJ1E8HGH4I5KO040DMF1V7Q573CBTQV NS DS RRSIG
0j1gqphb461uegkvif34nvecvdf9iun4.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. VVrbj8cYnIE8roigczyynbYoZGJiOAUPJwdVMXhU9X7lqmudsOCgawy/0+luiP4KpmUH38N5BMLQKDSG9gm8UcAGsE0Gx4T7avk836LblySmkVAld20wHvswItSkd/Vpgvj9IL4qbM4XS6ho8psiiQ0IVoDO1nF6daNpkTXAVuE=
0kj1e8hgh4i5ko040dmf1v7q573cbtqv.clinic.	3600	in	nsec3	1 1 0 73 0LQ5LCLL2QLRR3TERO6NJ15QTMOT7B56 NS DS RRSIG
0kj1e8hgh4i5ko040dmf1v7q573cbtqv.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. XDKk9G6HJ6HNY4U6MU+tEj7RsUT6/1PT1oxcMLUEA9qtd6jw764XGPm4LpNwvk3tH9KkUDsaCGewLsbkPsBMqih0B7F0TOLEC2iiW2X+DxUjWEnyGQ6lvpyLj7G9yR2Rbw2ItHj1v21Im/EKZStT/4pfU4C2yhAHGvbeaQ8yUnw=
0lq5lcll2qlrr3tero6nj15qtmot7b56.clinic.	3600	in	nsec3	1 1 0 73 0MLUKDFSK05CIQKS3SGAG1VQV4QDGBPH NS DS RRSIG
0lq5lcll2qlrr3tero6nj15qtmot7b56.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. kNlfdgV9nGABA5tBfx/wIl/E6gh6S5X8Fw7CqPNafXyJTBgYP74xvv9dvUCumjPzi9TJDcmbfwhcclZm0p5hKjvRaqAHHbTyPA04rwaY170wkn8ncpMai6/6eXIRQ8A1uC2Hca93XYzj3Nh6WzoBDDvdHsMbXvxgzCu4FiS6siE=
0mlukdfsk05ciqks3sgag1vqv4qdgbph.clinic.	3600	in	nsec3	1 1 0 73 0NCC887J81I18ELV9F9ABEEIPTUSUGG6 NS DS RRSIG
0mlukdfsk05ciqks3sgag1vqv4qdgbph.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. NGPiFAGx7XwwGdY1CJXT1I+brJWNg90DN/yKya3v/IAGKPNQ7psUN4f95KbuU0jxaGmiUCuAmnHzqmvSbx6pqFNgVJ3PqbrNA0Vz5Q5Ch5gJOLmdDocTZ8BhCKHbkov64Qq2btOUQnL/JupDCM+SuKJf3z1cT8XWm3iurB6l5EU=
0ncc887j81i18elv9f9abeeiptusugg6.clinic.	3600	in	nsec3	1 1 0 73 0NUG9SCGN3NCPTSBGMD6PG2N0V9DA4QG NS DS RRSIG
0ncc887j81i18elv9f9abeeiptusugg6.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. dck5srO2U00RS+IW68jgSLb/LUFwAm416O8Jmv7dcD2o0etPs01+c2mHE6QW6uoFw8y8F6tP7y5LMSS8gHza0D9+V1RKophLa52RgRduObcaJY4Zw+8XcvhbiqYYruztM1MSPfFuN/8shko2I1Zyo7foKVX1CIWfIcchg0/X3tc=
0nug9scgn3ncptsbgmd6pg2n0v9da4qg.clinic.	3600	in	nsec3	1 1 0 73 0Q3MQ3UPQNFCS5OPULERJBNQB28MC8HP NS DS RRSIG
0nug9scgn3ncptsbgmd6pg2n0v9da4qg.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. a6Lb4HuDdOOg4kkKazm471QthnmomuEKr17ghk38pTi9uWW2LhebeNlhAnLsYzNB4Oo+3bes6b/mQkFv6CQTNSuK9CX1Dnwl+Tolhg9jdzhcXdJLrk8fUBNtfVgWRErYD20CiB8N+fYznWuO58hD/uKENFr5otoR2nO+I0jUVTs=
0q3mq3upqnfcs5opulerjbnqb28mc8hp.clinic.	3600	in	nsec3	1 1 0 73 0QHHNS6J0HVI9VU78358SCA8FPL50TK4 NS DS RRSIG
0q3mq3upqnfcs5opulerjbnqb28mc8hp.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. T3sXiNBrzzaWoSmUynyuJgiMo7IuaC3Giwbk+4GJz/KPF8bHMQU+gPZM7IkqT6W4sofTaOKamQYS3jIB+x6mBTOEkRLCEgXj3jVjJLtlLvdUUVEPNmhEFKRDx0MY9fJ0xMo8Z0gk8qtBIsIeJqJKiJo24lheFtV0aWoEXYo9rfY=
0qhhns6j0hvi9vu78358sca8fpl50tk4.clinic.	3600	in	nsec3	1 1 0 73 0S220TP8GOFPQQBBCEKFP7187MA9LP7L NS DS RRSIG
