corsica.	3600	in	soa	a.nic.fr. dnsmaster.afnic.fr. 2222879700 3600 1800 1209600 600
0ieojg8gsmkpqlhuv7kinuo1b42gfful.corsica.	600	in	nsec3	1 1 0 - 0KE082KO1PQIMB5GGDF78G280B1COJ33 NS DS RRSIG
0ieojg8gsmkpqlhuv7kinuo1b42gfful.corsica.	600	in	rrsig	NSEC3 13 2 600 20260205132943 20260103020024 60679 corsica. DuaiDsEVbAiNWNuUU/Vqkxm6wmnfagtKWXazRfvuakrwh+p9Drf830g8nAqtEEYoSrXCSWdsBwkA6gKg921rBw==
0ke082ko1pqimb5ggdf78g280b1coj33.corsica.	600	in	nsec3	1 1 0 - 0KG36279263SIFSDBTKFGI7GIV25TTP7 NS DS RRSIG
0ke082ko1pqimb5ggdf78g280b1coj33.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208091849 20260103020024 60679 corsica. L4ldwEtJj8Mqe5Kdft2n3N7No87dZOLTf75/alMWDxRTbMx0qNtUcxVYhXFfriO9JJQdZrKeVNuOjq6A0suBGQ==
0kg36279263sifsdbtkfgi7giv25ttp7.corsica.	600	in	nsec3	1 1 0 - 0MRJV4SCF4G011P3P8EPHE8UPBDKKLB9 NS DS RRSIG
0kg36279263sifsdbtkfgi7giv25ttp7.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223171431 20260124165535 60679 corsica. vyM5JQaPQOiXtyeSJHKNmCkjP8M2EOQ+i5nOOtfbee89yW/FO9HUMTSsuERyikn41mm2/mN/V4ppTOWrHzQV8w==
0mrjv4scf4g011p3p8ephe8upbdkklb9.corsica.	600	in	nsec3	1 1 0 - 0N05BIIBML64N0K0L1E8IJ026KD52KJ9 NS DS RRSIG
0mrjv4scf4g011p3p8ephe8upbdkklb9.corsica.	600	in	rrsig	NSEC3 13 2 600 20260212220754 20260113215856 60679 corsica. Ga1FnPk7VqkwjSF1pV+RFLktao3pKWh5iYEx7NGA7iEYI9T97PQisXmuL9lDrxiZ8V+4Iz1z6TSjXSQO2Jf5Ww==
0n05biibml64n0k0l1e8ij026kd52kj9.corsica.	600	in	nsec3	1 1 0 - 0NB7ODVJRTLL656I8UIGLV5EIB9K0EB3 NS DS RRSIG
0n05biibml64n0k0l1e8ij026kd52kj9.corsica.	600	in	rrsig	NSEC3 13 2 600 20260211093842 20260112092021 60679 corsica. IhXbio9JNbwZRSCZb1v5C0q4snsHlC+c02CnZPSIE2mdnnAwv620mIRTWv3s+IKA4g6KOIiKqoq5DL1+pHWrxA==
0nb7odvjrtll656i8uiglv5eib9k0eb3.corsica.	600	in	nsec3	1 1 0 - 0O9P3MNJ0B31AL3K24PAN0VK7A8R5R3R NS DS RRSIG
0nb7odvjrtll656i8uiglv5eib9k0eb3.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223075621 20260124075112 60679 corsica. AJBHi9QG2IufArg6A43xrJTk95FmQ/RtpMo7PxWzyyraA6TstAIi5qwDtUeDN7QWz4gRSbgU+K/henjcDFbduQ==
0o9p3mnj0b31al3k24pan0vk7a8r5r3r.corsica.	600	in	nsec3	1 1 0 - 0OR6TUHDBFBTSA0D9ODRTKBS6EAJSCJI NS DS RRSIG
0o9p3mnj0b31al3k24pan0vk7a8r5r3r.corsica.	600	in	rrsig	NSEC3 13 2 600 20260207223232 20260108213849 60679 corsica. gtLPVhfSnDT1QI0dggPqIjJuxc7sqrD82d3i7kt26kx/+KoaHOaKrVpyi4sWaeXNzHYHiDTKj2csOfsTSxDIRQ==
