bible.	900	in	soa	ns1.dns.nic.bible. admin.tldns.godaddy. 1767581694 1800 300 604800 1800
0efpk1hho6j54lgp6nmuk3btnshq3dhr.bible.	900	in	nsec3	1 1 0 - 0IL5KJBS44N0V2CLDDPFLP9G3S3Q5DSK NS DS RRSIG
0efpk1hho6j54lgp6nmuk3btnshq3dhr.bible.	900	in	rrsig	NSEC3 8 2 900 20260119234803 20260105232007 25416 bible. mXYiulAnqIg5iDx2UCdLVTfSAWDE0q78U+eYOeU7lOhtzayODHUy7wfoWPeilt9OiWfnopKAxTxHAT43I1E38vbi3sNHaZe52WwGoJJdHp/z3lbSwIc7y5CrGQtDzDSbLPVwuYkyVTooBjQH13AOuW9VlYWBaMBOTLMX32k3WY2JSitu0bUjHmJdViZdr9z+pKWQYeZDpF3y0/hi/8Fp8Q==
0il5kjbs44n0v2clddpflp9g3s3q5dsk.bible.	900	in	nsec3	1 1 0 - 0LET3MC4T96D9FN4RP3H5BA8EQ24CB0E NS DS RRSIG
0il5kjbs44n0v2clddpflp9g3s3q5dsk.bible.	900	in	rrsig	NSEC3 8 2 900 20260114080333 20251231075452 25416 bible. AHqHz4QeTDnJ0tRCp4i9a9UGkY6aILwjw5N0JX2hT1Gw9ziMIKkdXQElCuAfpyT37b2lz183x2X/aHH9CLlPI2hhsEww+41DtGxbmim8o3zx3u6mgajxJLWAX8txJObaLrzxeTKt2KmGQme7jl5N5mqXV+lokA1vmrQXpdRZWaqdM8/SiMEQvqa4UCpTuu+YV+6d075/zMVbEDhVc1Tpdg==
0let3mc4t96d9fn4rp3h5ba8eq24cb0e.bible.	900	in	nsec3	1 1 0 - 0M1F368BSNRG6OSOF47Q8DPM0VJ6HP6A NS DS RRSIG
0let3mc4t96d9fn4rp3h5ba8eq24cb0e.bible.	900	in	rrsig	NSEC3 8 2 900 20260114151603 20251231150437 25416 bible. Qz2cq/+87wrD7UWu0yqFabWusQFkPbjbuBuAhUWr/N4VeMFV76XuRjhUbwiO7iraJkVzL2pZkB5DtZbecFzHNsaN2uh0n9D7HvO09bgsbKMyd6AM9pnZ9SlTCbdFqGRb89KR9xvkrzJ94KnnpxFQcdRV1xSdXW4wK1/izXsSTtICkhIYwlXhwoS37xbIaoyDSngu3VPiao6kxHUKV0ehjQ==
0m1f368bsnrg6osof47q8dpm0vj6hp6a.bible.	900	in	nsec3	1 1 0 - 0RAHLEO7LT4DES1JRKTPH4R92LDO7SBQ NS DS RRSIG
0m1f368bsnrg6osof47q8dpm0vj6hp6a.bible.	900	in	rrsig	NSEC3 8 2 900 20260116051454 20260102045908 25416 bible. NlLlz0nMRtbL1uXILOgLLJnqcqDf3Of+3ws3jhZORRSJx8+9nm1C7KgzryTUQMDvAK6S3ItF8L8iVw/7hGayYHzqo2EIYMd3UR+DRL55se0EDRTQNSf/giGi/ur++8PdL2U/QmjbGGhRHlpQIEIooZ5EfgLJkDl8JPsa6oW9zyChUbDGCFwsi2kMnAI8wBX0QgD8APgHff617GvBeNPX+g==
0rahleo7lt4des1jrktph4r92ldo7sbq.bible.	900	in	nsec3	1 1 0 - 0TGEU8J1AR7RPCLM2B20TBI7AQSK9I61 NS DS RRSIG
0rahleo7lt4des1jrktph4r92ldo7sbq.bible.	900	in	rrsig	NSEC3 8 2 900 20260114080333 20251231075452 25416 bible. YqihU65HwRFP87k72Ep8KzMvzI3Z7FC4YW+I8z4N9JXg1lqviaC0IxNBHqFKOzd88xUn05It70f9iBfMlOBqtL/DX47+Vywq9IvjT/L34DYH+gnSYzBHywmkR1tjkCAMsUvGmvt9hEboSrL+2ayHkZlaK0+UTlrvO4meqm1pCDM/R0JK1A5bbJ2xu526timlZJen0KMSLoeXpWlfxCQ91g==
0tgeu8j1ar7rpclm2b20tbi7aqsk9i61.bible.	900	in	nsec3	1 1 0 - 0UF838D7VFOL68DGRL9G5LC4O1T1U3S7 NS DS RRSIG
0tgeu8j1ar7rpclm2b20tbi7aqsk9i61.bible.	900	in	rrsig	NSEC3 8 2 900 20260117092759 20260103092200 25416 bible. HrA0DV4EKDdkXnso5yMlGaZQHQnSNatdho51jJi3Rm3gQzdnp7fxYc5jzIj7jbzzcXuP9y6vpNNvmJNrKxvVYLtLVy06isHtYeRsBqKJk70rXeR/igF5WM4l1M5xYG0MZrvSxKwiq4KTR6Q6cO2DxGhzcpN+ll5jrvwqyczNqjGDS20lg6mvKJ+GFwmjQIGECVniAABNMjJXwwmIHVmn/g==
0uf838d7vfol68dgrl9g5lc4o1t1u3s7.bible.	900	in	nsec3	1 1 0 - 13C7PG75D20Q42ER0H2UA9TMIDQCP2VV NS DS RRSIG
0uf838d7vfol68dgrl9g5lc4o1t1u3s7.bible.	900	in	rrsig	NSEC3 8 2 900 20260118014834 20260104014223 25416 bible. S63+sGcg6DhvE9Xs9m7PBmc6GYw/mfZnZDzkXZOOd9KpnQ2RDnPM1WqdVzVAuUHI89wLUn2/1ZY7UL1WM80eDq/TyVNiCHoN7YZ8W3WRKP9eECtuM5gLhico1mbGBoL05tVf/CvoGB9+eWqjDvp6RDGZ/GkblvN9x2I42hvOANIs6R/pAAFXi3LRvPVUIi1vXZIdAhvHA/Jyy8jaU3nUjw==
13c7pg75d20q42er0h2ua9tmidqcp2vv.bible.	900	in	nsec3	1 1 0 - 1GR8FTUH4ETQVV5N909AUB13SSV3K9H0 NS DS RRSIG
13c7pg75d20q42er0h2ua9tmidqcp2vv.bible.	900	in	rrsig	NSEC3 8 2 900 20260115141702 20260101133910 25416 bible. RjN2c2HrTwU6PvuL307GIPXN2l1QVK7K4m3LytRf1QlnolvINwN20VIBmIvqXZJdb1ZvQXpTFmTTxdH4LuxS2ms7HfG01HgYnn/S18QKwuH6r8X/mIgitZqBMAaeFUI/CKdt0uoQLNKRBia2aGXH63GYJJWP0WQdWMph62hOsGSXg9BahHd5LoA9302ivEBoqcN5fjP3z6Tgs4n34rRoZw==
144000.bible.	3600	in	ns	ns1.dnsowl.com.
144000.bible.	3600	in	ns	ns2.dnsowl.com.
144000.bible.	3600	in	ns	ns3.dnsowl.com.
1611.bible.	3600	in	ns	dns.rebel.com.
1611.bible.	3600	in	ns	dns2.rebel.com.
1chronicles.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1chronicles.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1chronicles.bible.	3600	in	ns	ns-442.awsdns-55.com.
1chronicles.bible.	3600	in	ns	ns-848.awsdns-42.net.
1corinthians.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1corinthians.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1corinthians.bible.	3600	in	ns	ns-442.awsdns-55.com.
1corinthians.bible.	3600	in	ns	ns-848.awsdns-42.net.
1gr8ftuh4etqvv5n909aub13ssv3k9h0.bible.	900	in	nsec3	1 1 0 - 1JBIKS719HPDV0CFOQI5I9JEFV1UV7MH NS DS RRSIG
1gr8ftuh4etqvv5n909aub13ssv3k9h0.bible.	900	in	rrsig	NSEC3 8 2 900 20260114113543 20251231111541 25416 bible. Q9jCoGWhECWJ2pURcB+TtQyXgOwsKKuOwQy2IMq0rOWvGP84cu4F2Ttmb5nbkKvVpLKZ/MTmeHpkCejnM0xWZ52xbu5RPKkY4DvRUjwPMtSAbu1Rg5gdSl0u5GV1jWM7QqLRhQvQC5pSqggHIVynmSTyi7+3OlJWOBQEQvBO2x620Yy/G+EiExRkBHOC4jB1QlzCnY+8nLns7Zjmvv3mJw==
1jbiks719hpdv0cfoqi5i9jefv1uv7mh.bible.	900	in	nsec3	1 1 0 - 1JR1PALBUQQI02DP37V3TJ3561DJ3OU7 NS DS RRSIG
1jbiks719hpdv0cfoqi5i9jefv1uv7mh.bible.	900	in	rrsig	NSEC3 8 2 900 20260114151603 20251231150437 25416 bible. aY62AqKE39JBRUPhw6RsFNMfVEStuqBjqTvYRKxIycoawJBrRLYpCE4lX++c4aQ6KvE/mOH3cODaWshbnBUMPUuJ6Igl/ry/OIaXGDFS71IVlwP6BXX41vqzsdF6uM6oSJhNazhhdQbhiQnbaUTkgwqes9FPDtIznKOmC5Xc0AOGSFUZnFooA+QV4JZtQLEmEnR/kVLpCPk6NHqohCxAVA==
1john.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1john.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1john.bible.	3600	in	ns	ns-442.awsdns-55.com.
1john.bible.	3600	in	ns	ns-848.awsdns-42.net.
1jr1palbuqqi02dp37v3tj3561dj3ou7.bible.	900	in	nsec3	1 1 0 - 1KKVO3N4QINN2OPB8MIR7TUEI98PPOGE NS DS RRSIG
1jr1palbuqqi02dp37v3tj3561dj3ou7.bible.	900	in	rrsig	NSEC3 8 2 900 20260114151603 20251231150437 25416 bible. gCVJRk9LPc0oRQV0eP4cS+QhjwNlrYz2XqHnKhZPCtPh8IrzGGW1oJKEN1zZlCo2tckMwDQXXmyno/glspg44TGOXm6+sTujZUx7Os7CQvunzBqdSmXHpV395DS6Jp4IwpOtkK3r8YUR7Nr/Cf+d5waeVYYNaNYm3UiYHRSv/h7ZXSTodmlfpc0WBMQpC/mBDdUT/e4Tu5YeNX3ZJYu99g==
1kings.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1kings.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1kings.bible.	3600	in	ns	ns-442.awsdns-55.com.
1kings.bible.	3600	in	ns	ns-848.awsdns-42.net.
1kkvo3n4qinn2opb8mir7tuei98ppoge.bible.	900	in	nsec3	1 1 0 - 1O2I0CQ0A76AVHV7T07H2P20K4SHN1VB NS DS RRSIG
1kkvo3n4qinn2opb8mir7tuei98ppoge.bible.	900	in	rrsig	NSEC3 8 2 900 20260114211835 20251231201859 25416 bible. GDOPzKQCrwxlCdc+X+ID+endpPBflhf1zO7vICTI5R8z4JLME0DgG5OOhLdOsDI7Hn7HvB9zl5R38ES/nd1+RJzzV19tDojD+luC8WIEH5S5XAX9Zt1KwuxVf6JHCfUB+vdTKd/r7Cr1BCoJp3cJdvk5DoRwtTzL0NtXv9RnxnxutUxPi0IMv2pvclbM2cB5MFSf7DWFA4YqdT4a9okf6g==
1o2i0cq0a76avhv7t07h2p20k4shn1vb.bible.	900	in	nsec3	1 1 0 - 1QP62TO6AEI75J3A425VDPRSKTTNPJID NS DS RRSIG
1o2i0cq0a76avhv7t07h2p20k4shn1vb.bible.	900	in	rrsig	NSEC3 8 2 900 20260114211835 20251231201859 25416 bible. FWrhUPKKwrNFrartDIvuResvTefCZx5ENFHQd5QRODm+VFml8dItOa4CnqyfxEU6kiK47xlcn8/EMuppOu5udWuG60fAh0tTYPAzc8i/sUkg2Egvi0PkVa+y2vjKwK0q94m4dDlFsdReKuBH5O47x9HO+o9LkFjmjLvl7V5/39SBHmXHBVeDD7prrGcT/v4WcoA/CnQGrjPUKXsY03Txmw==
1peter.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1peter.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1peter.bible.	3600	in	ns	ns-442.awsdns-55.com.
1peter.bible.	3600	in	ns	ns-848.awsdns-42.net.
1qp62to6aei75j3a425vdprskttnpjid.bible.	900	in	nsec3	1 1 0 - 1RIAL73EM95KO21FUU6A1DI4517S12PJ NS DS RRSIG
1qp62to6aei75j3a425vdprskttnpjid.bible.	900	in	rrsig	NSEC3 8 2 900 20260117092759 20260103092200 25416 bible. ANWfBpAgJ1ICpmON7HoYQvYSTlPNEwt28fCLA1SktyJBawLPig2fQekpjJYWKnG/a5vSO87dz6YO3IgoUUV/gMBH0DP4d2c25tQGsWIp1YO2ghblzTzrYCCjllb8NsT0qluRusx+JrJoxaHByCn7fZcV5axOSHYhAfUa35V55v/tXMJ6ZnhOjLN6DurqdUncluTTAEWIRszWytnbZbo2zg==
1rial73em95ko21fuu6a1di4517s12pj.bible.	900	in	nsec3	1 1 0 - 253B1NEM9RHKJV2V3KA4UIDGDKKQ7V7C NS DS RRSIG
1rial73em95ko21fuu6a1di4517s12pj.bible.	900	in	rrsig	NSEC3 8 2 900 20260116230436 20260102223035 25416 bible. EmDRx1etr8U8Yvf2uAVOeBePyyqh6uU4DEQITLeWFCwiP+R0c2k0vc893SleQNbiEv953Dk23jRZIGe0U8KKShKgnKhSQiMldm5Ssw0wpR5F78fMTPzoeGtEGiwLm+MJKx3K1l/+8+4EQw9tq3adMJnJsD8wzXPLeh5HHj5Rl7VhvOQkNEUajlgwyhLE+qYCrMyniwxQtfCropptyvAX0A==
1samuel.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1samuel.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1samuel.bible.	3600	in	ns	ns-442.awsdns-55.com.
1samuel.bible.	3600	in	ns	ns-848.awsdns-42.net.
1st.bible.	3600	in	ns	ns1.atom.com.
1st.bible.	3600	in	ns	ns2.atom.com.
1thessalonians.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1thessalonians.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1thessalonians.bible.	3600	in	ns	ns-442.awsdns-55.com.
1thessalonians.bible.	3600	in	ns	ns-848.awsdns-42.net.
1timothy.bible.	3600	in	ns	ns-1154.awsdns-16.org.
1timothy.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
1timothy.bible.	3600	in	ns	ns-442.awsdns-55.com.
1timothy.bible.	3600	in	ns	ns-848.awsdns-42.net.
2001.bible.	3600	in	ns	aaron.ns.cloudflare.com.
2001.bible.	3600	in	ns	molly.ns.cloudflare.com.
2520.bible.	3600	in	ns	ns1.101domain.com.
2520.bible.	3600	in	ns	ns2.101domain.com.
253b1nem9rhkjv2v3ka4uidgdkkq7v7c.bible.	900	in	nsec3	1 1 0 - 26P5JDV16N1FC4QJ9CAF9KFJJI2S2N84 NS DS RRSIG
253b1nem9rhkjv2v3ka4uidgdkkq7v7c.bible.	900	in	rrsig	NSEC3 8 2 900 20260114080333 20251231075452 25416 bible. c0wnAwCij2e23/3PrJc4h1ZITPhxyK6QLW+r8CVTjXk5ZA7R/LNfW3iHSmbm7/o3TMWnxrFvDvZ6Qa2c8ZutPPLuUq0r1WGCUsfBtjVK8VwqkdO6mlTBsFnwqcyEiYFCTObMc4Mq5emZE6NpbQ3bGrPEtPM0y5hm3FGqvltB5Raf5ZT5F0Jqo3sZA1MSeeaPtFuNgF7djgVHJVPM+a6fgw==
26p5jdv16n1fc4qj9caf9kfjji2s2n84.bible.	900	in	nsec3	1 1 0 - 26PHIN6PRJERKVGMOESM1VI4C2UNVEGN NS DS RRSIG
26p5jdv16n1fc4qj9caf9kfjji2s2n84.bible.	900	in	rrsig	NSEC3 8 2 900 20260114080333 20251231075452 25416 bible. aX8NI/9KpG+1XHBlBrkkUuD+AodsQ3FLUIL1PQiDhHmyVmpmyOQt7mqnc2TgTjaKlDgZHKTlPrlXSnL9023qu0fTrthIUZBram98qB2pvsmM2asfkmmFxO7c8Fa4lCp+XKp5+AusZ6/LSySxpUE0cCxHGIXePP1QgkZhSd2ZP8vhGZERbO8qXd9h8iUnbDp+fWWCm8wlENKdcTOGIwylTw==
26phin6prjerkvgmoesm1vi4c2unvegn.bible.	900	in	nsec3	1 1 0 - 28L8NLPJ5FRM877S17P4LO7J7J2VU9VE NS DS RRSIG
26phin6prjerkvgmoesm1vi4c2unvegn.bible.	900	in	rrsig	NSEC3 8 2 900 20260117011843 20260103003540 25416 bible. obpYRdvnrP+tIty86YJILpxVVLBXJU/Y+fYt+iF1XHBqlm8UM+GgmIdH9h77PHxHoFO1x/Ttbkuy9LbnLnBbTuZNr1iQpYekxdAjcgpzR/Hda+aWp9p0tjwqHEYyI99AR2x8CyJCAJLomGZgC0Cn4P+sKAA8a9edd9qhbv6SeYWo8C17stMzHit+bzUzGg8Ri7qHriFVLvKv5FlJK+ZUJg==
28l8nlpj5frm877s17p4lo7j7j2vu9ve.bible.	900	in	nsec3	1 1 0 - 28S83LVIHDSBIFOP37C9JHEO3AA0LUNU NS DS RRSIG
28l8nlpj5frm877s17p4lo7j7j2vu9ve.bible.	900	in	rrsig	NSEC3 8 2 900 20260117011843 20260103003540 25416 bible. XM3I3PDfoYfn9Xp51/VtzbHzXr8zt4DvccFI7t/vyjd9z3TMAS+JGO9hGCC8P/ydWF201Sy9g6V3bIZZhXg40aJvFs6hCUzGBWNz2sWE1Dy+PCWCx6HxZVvco0i3MF9Z5VGeAPypH2exo0IMclR5xPaG/O033sJ+6wmS+ebfikOznVVuTxmH2ZwbZhVQAE4qYYT/G6Ad0T1ylTts6meeWg==
28s83lvihdsbifop37c9jheo3aa0lunu.bible.	900	in	nsec3	1 1 0 - 2HL2U79GM3P5H7CIAS5C2HAL400G2HUH NS DS RRSIG
28s83lvihdsbifop37c9jheo3aa0lunu.bible.	900	in	rrsig	NSEC3 8 2 900 20260116234616 20260102230346 25416 bible. XRotD7f2McER3u5w1Zx7Zzx1ZIqtOrxn/Gr9rzY5M/5LPdLQE+snoW1qFNIIliuiyRExhoiKBZmjR7NRJ2CFPuy0g00oCayZF9p5fC9Yiwf1vFLHVjBVVQaHBOYu/k/Sia/j8WzvJs/JS3Drn4oemPWfbjcwgm4830Vbd63rG+8JGL2IcCsZyijB8wanhM3xjtUMJYG1/bNxjnX1CKJ3ig==
2chronicles.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2chronicles.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2chronicles.bible.	3600	in	ns	ns-442.awsdns-55.com.
2chronicles.bible.	3600	in	ns	ns-848.awsdns-42.net.
2corinthians.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2corinthians.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2corinthians.bible.	3600	in	ns	ns-442.awsdns-55.com.
2corinthians.bible.	3600	in	ns	ns-848.awsdns-42.net.
2hl2u79gm3p5h7cias5c2hal400g2huh.bible.	900	in	nsec3	1 1 0 - 2KTCKUOICIV7KB8EJTS04B7IOGESAB3Q NS DS RRSIG
2hl2u79gm3p5h7cias5c2hal400g2huh.bible.	900	in	rrsig	NSEC3 8 2 900 20260116234616 20260102230346 25416 bible. E5TLIxin318BETdLlrGZvIOSHjaM2DTOZdtyDTC9xlmR+X3iPewnJZDMJh4I6xV1wgL4rAtp5VAGNZyZMlmu+a/L+PYWErxmdh40SKX8SZ2AqVMaFUiyPPqVlEqnw2xrPME+N89qwD1i9z8ZXk31JNurIzi+fJNr+5FFLKoZ6TrTpQCxVeLz0qZkDDuhuO1fI282RwOxPh/+Dmtjt/7gUQ==
2john.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2john.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2john.bible.	3600	in	ns	ns-442.awsdns-55.com.
2john.bible.	3600	in	ns	ns-848.awsdns-42.net.
2kings.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2kings.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2kings.bible.	3600	in	ns	ns-442.awsdns-55.com.
2kings.bible.	3600	in	ns	ns-848.awsdns-42.net.
2ktckuoiciv7kb8ejts04b7iogesab3q.bible.	900	in	nsec3	1 1 0 - 2OU138IVIP1J00KB7L6QR1VTJ51NG39K NS DS RRSIG
2ktckuoiciv7kb8ejts04b7iogesab3q.bible.	900	in	rrsig	NSEC3 8 2 900 20260116031449 20260102023922 25416 bible. k4Bd15BiQnSblM8LlU1ajnuZuLblujyGf7gsyNsvOKkcpeDysDeMgWeO9fj1ON3AzIIq1DX89qcT2iu7wvdIrV/A2ATJ3JrAgi0of6Bi2AKZiLusQtLVTxIEUx6ebxbEPbMEgg2fmZJ7I3zJ50ZuY6fOXhDwzrB3QrxONN4VZW38uUVvTtPbriWasF2JIwYG4llllw6yp33x4aY6t4uR7g==
2ou138ivip1j00kb7l6qr1vtj51ng39k.bible.	900	in	nsec3	1 1 0 - 2S9NKC7SJK0JPOTQIO23L0H9TFHK0UKS NS DS RRSIG
2ou138ivip1j00kb7l6qr1vtj51ng39k.bible.	900	in	rrsig	NSEC3 8 2 900 20260118134818 20260104134357 25416 bible. dfbdbtXgy5o/VCRmuRKbulKaK03JzEnKHe1u2YQ4H3xoM/J23m8FLgJQdtS4drUouo0/gdFZzMUm4TnLcz1kO0qpyykbKWfjMHBTskJp0Z0SGd/d8NWDrrcXcVMDjN0vpgej4trHj5JLRoavkp1OSMNLQDvA/EL28lK8I3j93sFrFYBuf5HB+u7OY2QK2Hn1vjgOtpFhrG3Ccvuo3sS2WQ==
2peter.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2peter.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2peter.bible.	3600	in	ns	ns-442.awsdns-55.com.
2peter.bible.	3600	in	ns	ns-848.awsdns-42.net.
2s9nkc7sjk0jpotqio23l0h9tfhk0uks.bible.	900	in	nsec3	1 1 0 - 2U1784N6O9HCNMARDEONC6OUGHVPCLNF NS DS RRSIG
2s9nkc7sjk0jpotqio23l0h9tfhk0uks.bible.	900	in	rrsig	NSEC3 8 2 900 20260114151603 20251231150437 25416 bible. qb9icynqGH33fRJC3YxwDnxaiLQMEilRgRsAbyc/WHIxZSQCfppGCBKAJdkinH/o+i1QK8QY/D6RwRpkaGh9u8ghYHMLKLLCWv1OQ2Vjbx2O3Wu7n96nIQLANlcQM9r2wuEf7xbankwAnCahrkrak1qCHExcB3FcoGQQbivT5ElkwcTDi+OD18hhctrTtP5VZ9SJtVWHNCRq04t6vprOTw==
2samuel.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2samuel.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2samuel.bible.	3600	in	ns	ns-442.awsdns-55.com.
2samuel.bible.	3600	in	ns	ns-848.awsdns-42.net.
2thessalonians.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2thessalonians.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2thessalonians.bible.	3600	in	ns	ns-442.awsdns-55.com.
2thessalonians.bible.	3600	in	ns	ns-848.awsdns-42.net.
2timothy.bible.	3600	in	ns	ns-1154.awsdns-16.org.
2timothy.bible.	3600	in	ns	ns-1859.awsdns-40.co.uk.
2timothy.bible.	3600	in	ns	ns-442.awsdns-55.com.
2timothy.bible.	3600	in	ns	ns-848.awsdns-42.net.
2u1784n6o9hcnmardeonc6oughvpclnf.bible.	900	in	nsec3	1 1 0 - 30DAAEN4MRQES7VBO0JPA3D7B4DNL5VN NS DS RRSIG
2u1784n6o9hcnmardeonc6oughvpclnf.bible.	900	in	rrsig	NSEC3 8 2 900 20260114080333 20251231075452 25416 bible. WHnvUye0rxqseJohjUeuDFWmspgTkXHEmqrSBBHT+nsA8TKtDzhW6tAnAfJ4CgrEw4LvtqmGEu/ZtxhBo7hAv3sSWJKnZHPxckeWPsvSUiXC8AUosPhLWw04YDHOpArM2IbuktmMlZKM1z/5ZN0stxyoeDtmAGSdJ1LVe3eUrlzfvJO973RKqZvIxUelLPb/DhCJlTdkYoCW6H76W0m13w==
30daaen4mrqes7vbo0jpa3d7b4dnl5vn.bible.	900	in	nsec3	1 1 0 - 3CCLGHRIHDS6JD6RILUA3V25M31O186P NS DS RRSIG
30daaen4mrqes7vbo0jpa3d7b4dnl5vn.bible.	900	in	rrsig	NSEC3 8 2 900 20260115042201 20260101033212 25416 bible. Cz/ddrWe8Cvo2sXsIS6fb+VKUmwlP0/P8fEikUIXjFmOghpO3GYNyXTBA9cilGgSpOHp39nefBI+QyYKLjNDz4UEJXaPTkzJ9Cno5MVR81tbnSkvmKUahyHYqmtSBV1nbgBKxl+bqscGqNFBz0e0MjxlIY5BHLxPA+qr9BpGSnovNicSQen/GtffrBzUK6/riacYVBL9rkcDYgU8ldlF+A==
365.bible.	3600	in	ns	sri.ns.cloudflare.com.
365.bible.	3600	in	ns	susan.ns.cloudflare.com.
3cclghrihds6jd6rilua3v25m31o186p.bible.	900	in	nsec3	1 1 0 - 3F5JM463Q8DC7TQ8184RF0MAVCJ8MFHF NS DS RRSIG
