diamonds.	3600	in	soa	v0n0.nic.diamonds. hostmaster.donuts.email. 1757552596 7200 900 1209600 3600
01jlu43pqb4ekrcr59cq4tguro607k35.diamonds.	3600	in	nsec3	1 1 0 73 048H405S67JDM2LC2EGQI97CN6RK9UDV NS DS RRSIG
01jlu43pqb4ekrcr59cq4tguro607k35.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. PxpT/1RdjPu43QOwlulwVNd6R0Xww4XGEO6wSCm654rT2VBY6rqEbOUB4UwpVfHYltcYrFpg9HhnEGgYyaP/lf9/rddAr8W1d7waPvw3N+Xnf/yMuL4UBFh8ZZNOXtp0p1GTSjWx4ba/8LGD59sQr0ZEKvjGdC2XhxwbUERqNxs=
048h405s67jdm2lc2egqi97cn6rk9udv.diamonds.	3600	in	nsec3	1 1 0 73 04IVLD5VVK8CJODTDA03PL3GC71SGJ4M NS DS RRSIG
048h405s67jdm2lc2egqi97cn6rk9udv.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. p8y6X9i7wA0ntig1lVFg5jkviyz8L4hobrU4m7oZBD6P+hlKoGq5Mkj1/+MBXLRM2sLWxneq7zdKixmA9sHmVw4YS9uxtjNO1E132AzxuRf7K1es3/QiJKtAyZwH/49XNstL6CvBP1cPkE59Dpvdhj/P6YBLOgA6yDUh06j4oeg=
04ivld5vvk8cjodtda03pl3gc71sgj4m.diamonds.	3600	in	nsec3	1 1 0 73 0BJ0MIIKCH66NTT6L878G75IIJGHR0DJ NS DS RRSIG
04ivld5vvk8cjodtda03pl3gc71sgj4m.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. bsLhUszqHJjXH95Smcv+xjtpob26BXrmIHcS6EQeMOsrI1ozEVZZ4Y6B4d0p27eCvdqGPbgJlgF555YjPJXOgzw/hBnaHffwg79mwjfDMp6SxMTbsaYh2NknipdkSzsmGGxVpwm4SFJBHpeLso2hnHwVWE1zh1XkjilEVZu/usQ=
0bj0miikch66ntt6l878g75iijghr0dj.diamonds.	3600	in	nsec3	1 1 0 73 0I7JEK85GO5CCEFH8NMQIFHFL4VKEAAJ NS DS RRSIG
0bj0miikch66ntt6l878g75iijghr0dj.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. Vdf+f8+5gSO9i+K7hat3568t3H42sGJDwjx34aFlP/Pj82yvwQxiMweNq6nq4t3hgzOX4a/Lo5UDy24WE6lhCd8xEUioFtqn2gf3hyVthtzPmZVVZveM3cz3tRYaPLbpyyeKh39XgoeMc3ehjlTfUMjtB7E3h8zm6/yaigYjtTA=
0i7jek85go5ccefh8nmqifhfl4vkeaaj.diamonds.	3600	in	nsec3	1 1 0 73 0JFA6D6ETHBSQTF01KGFSB2Q6URFCOP3 NS DS RRSIG
0i7jek85go5ccefh8nmqifhfl4vkeaaj.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. VnSOqcsH8Ns9plyt95TGHQDr/CJUTVVEsWPGVJsXh6Da4gEmzesaYgXBpNiGdkYhn3a6bEI6zyGc5d7gCKDed/lCi7LElpgntxFkypA7uB6oZw6aqvokf2WfSxhu/h2koTHIjY4Zoex4azrgyM8qjKcmOVDxtuVeRlYqK0Mo9uc=
0jfa6d6ethbsqtf01kgfsb2q6urfcop3.diamonds.	3600	in	nsec3	1 1 0 73 0LEFS13S1VJQSLCO3FV2DP0PT6HUGIKL NS DS RRSIG
0jfa6d6ethbsqtf01kgfsb2q6urfcop3.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. lJS7w+Dg6YjKcuR+oXWGmM+XYwnZCLK60H95Oszao8dQLP/O5H5ATXnhul0fMPWAmomU6dP/c7lnp8RJwEKMcY2dXW3eh+uYUWgTE0guHd2iaS2ZYY2yRjzYFG/y8yxskoSa/iaDelilUf+ZfyT9G2Kbee1EaGfeIxYbUREH8B0=
0lefs13s1vjqslco3fv2dp0pt6hugikl.diamonds.	3600	in	nsec3	1 1 0 73 0MIVOF4112AV4H1AAJVR6P70K3P97MIM NS DS RRSIG
0lefs13s1vjqslco3fv2dp0pt6hugikl.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. ku6gS+pHYHZCLFcDOq8YZKYsLQ4zgII77vx7WUaYSU2X9ex0S4/HxEiC0GwbskWAztrcMhpKwvPtxkvKV8/6KhpwzHuovsIhQekX7igen+JpBqs7Bz63c1AebJjkelkS/TQSZNAxlJnr2g6DgtEwa37PZcgenLPNdqonD44PL1o=
0mivof4112av4h1aajvr6p70k3p97mim.diamonds.	3600	in	nsec3	1 1 0 73 12E1VPCLDDK258STPSNCGMRJRIGSIRPN NS DS RRSIG
0mivof4112av4h1aajvr6p70k3p97mim.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. qqvKzG3kn3H1Y6hYgO02PLezuCScOEYzmmocVvtxmt4NOrrgURMAfKEMadYugEOvCi1OnIxYZGSSR53zQuIcKXCMLIVxAEOOqTcT4IprpqAJVqf7LtkX7RhQk++8lEJvgHCPxIgTHa52jbcdipxEPxnOZlUDgyM53Cu4AgZs6z0=
100x.diamonds.	3600	in	ns	ns15.domaincontrol.com.
100x.diamonds.	3600	in	ns	ns16.domaincontrol.com.
1073.diamonds.	3600	in	ns	ns1.101domain.com.
1073.diamonds.	3600	in	ns	ns2.101domain.com.
1077.diamonds.	3600	in	ns	ns1.brandshelter.com.
1077.diamonds.	3600	in	ns	ns2.brandshelter.de.
1077.diamonds.	3600	in	ns	ns3.brandshelter.info.
1077.diamonds.	3600	in	ns	ns4.brandshelter.net.
1077.diamonds.	3600	in	ns	ns5.brandshelter.us.
112.diamonds.	3600	in	ns	ns1.undeveloped.com.
112.diamonds.	3600	in	ns	ns2.undeveloped.com.
1215.diamonds.	3600	in	ns	ns-1298.awsdns-34.org.
1215.diamonds.	3600	in	ns	ns-1827.awsdns-36.co.uk.
1215.diamonds.	3600	in	ns	ns-518.awsdns-00.net.
1215.diamonds.	3600	in	ns	ns-56.awsdns-07.com.
123b.diamonds.	3600	in	ns	dns1.registrar-servers.com.
123b.diamonds.	3600	in	ns	dns2.registrar-servers.com.
12e1vpclddk258stpsncgmrjrigsirpn.diamonds.	3600	in	nsec3	1 1 0 73 29BT5LQSM2RQHFUQ8Q3NKTARHNI4FCDE NS DS RRSIG
12e1vpclddk258stpsncgmrjrigsirpn.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. XvgMsaTNgsW/ZADjQaL4BTM/UDluOiI8wqamfCt4z/1baC31HhmLotdqlUPhgsdi1wz54p5dIV5SYFNUlImf5jaSAKE682tpn4qhyPvQzwzFRG9V9JOi9lEVpNt+KvABLNElt9sKCDVtroSRAc3folLW0eaOhH2iAQiziA6y+kw=
1330.diamonds.	3600	in	ns	ns1gmz.name.com.
1330.diamonds.	3600	in	ns	ns2jrt.name.com.
1330.diamonds.	3600	in	ns	ns3bgq.name.com.
1330.diamonds.	3600	in	ns	ns4fpy.name.com.
1770.diamonds.	3600	in	ns	ns1.101domain.com.
1770.diamonds.	3600	in	ns	ns2.101domain.com.
1837.diamonds.	3600	in	ns	dns1.cscdns.net.
1837.diamonds.	3600	in	ns	dns2.cscdns.net.
188bet.diamonds.	3600	in	ns	chan.ns.cloudflare.com.
188bet.diamonds.	3600	in	ns	moura.ns.cloudflare.com.
1dcmn.diamonds.	3600	in	ns	ns1.youcan.shop.
1dcmn.diamonds.	3600	in	ns	ns2.youcan.shop.
1xbet.diamonds.	3600	in	ns	ns1.dnsres.net.
1xbet.diamonds.	3600	in	ns	ns2.dnsres.net.
1xbet.diamonds.	3600	in	ns	ns3.dnsres.net.
1z.diamonds.	3600	in	ns	dns1.registrar-servers.com.
1z.diamonds.	3600	in	ns	dns2.registrar-servers.com.
21.diamonds.	3600	in	ns	ns1.domaindiscount24.net.
21.diamonds.	3600	in	ns	ns2.domaindiscount24.net.
21.diamonds.	3600	in	ns	ns3.domaindiscount24.net.
21d.diamonds.	3600	in	ns	ns-1249.awsdns-28.org.
21d.diamonds.	3600	in	ns	ns-1586.awsdns-06.co.uk.
21d.diamonds.	3600	in	ns	ns-410.awsdns-51.com.
21d.diamonds.	3600	in	ns	ns-795.awsdns-35.net.
21nova.diamonds.	3600	in	ns	dns1.idp365.net.
21nova.diamonds.	3600	in	ns	dns2.idp365.net.
21nova.diamonds.	3600	in	ns	dns3.idp365.net.
21x.diamonds.	3600	in	ds	44643 13 2 DD5E436A2CF4FB9A6BE9E7C695FC8AE4E62E5CD4CC4E792064175563D1675863
21x.diamonds.	3600	in	ns	launch1.spaceship.net.
21x.diamonds.	3600	in	ns	launch2.spaceship.net.
21x.diamonds.	3600	in	rrsig	DS 8 2 3600 20250930154041 20250909144041 18948 diamonds. YnfHu59MgAVNzBRx2Jh/Qvz+Ig01RbNF93cj78LeKJZta/Fi7qnstlhcsHS5Fx8g2/usAUBHqiV90hcj35EXV0M7ukmKO9mrIxF0iYRyIzzaCpec1aAOOWMDrvZ4Vxk2j2E/Y7M8OPeBylP0+sR/HZm7JNoXxcCrP9/xO/cFkSA=
29bt5lqsm2rqhfuq8q3nktarhni4fcde.diamonds.	3600	in	nsec3	1 1 0 73 2ANOSVNKB3NPJCPUPG6HGKKE8H6G2JB7 NS DS RRSIG
29bt5lqsm2rqhfuq8q3nktarhni4fcde.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. T5SoTFEcO2aKL0BSXN2hoiiiE3DAFzO9w+s4WZHX9C09a7ZbSshPCFtZ2Sy6cqOdElbb7cUFA1yjBaK5tuZQCPp88k21rIeR8tka39SMvdCEnTDku3mGQElOJTd0nftBu1b6JJjKHsHimXrK5ZVbD99QmzEDg3EFCHGYI52+Xvs=
2a.diamonds.	3600	in	ns	dns1.registrar-servers.com.
2a.diamonds.	3600	in	ns	dns2.registrar-servers.com.
2anosvnkb3npjcpupg6hgkke8h6g2jb7.diamonds.	3600	in	nsec3	1 1 0 73 2PDRNE8Q9LE8DGLQIA8FF65PNUBT6DT9 NS DS RRSIG
2anosvnkb3npjcpupg6hgkke8h6g2jb7.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. Osgr48WkHdX9HuuPWXk25pxhiCBRlDq10IMORiXyt0strxRXbQBpJoPc36laU/tOFyzmQ1wcavC0lY+3LGpPc4a7x1++Xl7QSPFDTrPoRUwPLa0PtpGZu+Et15S9SZAHb68LEFyY4jwZ66ciuLVlQC+FZwXZowFmsVVptHZd+sQ=
2cgreen.diamonds.	3600	in	ns	ns1.wordpress.com.
2cgreen.diamonds.	3600	in	ns	ns2.wordpress.com.
2cgreen.diamonds.	3600	in	ns	ns3.wordpress.com.
2pdrne8q9le8dglqia8ff65pnubt6dt9.diamonds.	3600	in	nsec3	1 1 0 73 30MVN0U4O9P0TAU88ABTRJ06VF2H13VJ NS DS RRSIG
2pdrne8q9le8dglqia8ff65pnubt6dt9.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. H2y3pQBBZIKyd/iOEiQuPQmWXsfnpvHipVdRw1QBc7jtmQIhH9ubUmbAgryOJDLI4Uxt7bwdLfPkYxpj/UD5wZqjEAK/XunPzDjhlm+GgosihouJcAfwwgCCNLyUlzpLBXZaqJ02NA0cXMUtFWshwwROJc/R9Nrba0oIqT6k+gI=
30mvn0u4o9p0tau88abtrj06vf2h13vj.diamonds.	3600	in	nsec3	1 1 0 73 38OUAH0QOHUJ7VI5A7EA430677V0NSQK NS DS RRSIG
30mvn0u4o9p0tau88abtrj06vf2h13vj.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. SC+jWxYT2oG1Sh0cGI7BUH1dbds/Z3P4rLZBR1YEUFOcxER8GoMigsPl/acHoa6rJ4/yihY1Q4HlxCKCgHzNkNeyk6lBg0+vkc05F6xZ5Z2WFIHFZ1Si3OwkkP0croJQPYGGqqMxbdmL/qGs4Uxbvf7csZy+Bi/ifxu1X4bfKmM=
333.diamonds.	3600	in	ns	ns1.cyon.ch.
333.diamonds.	3600	in	ns	ns2.cyon.ch.
33win.diamonds.	3600	in	ns	chan.ns.cloudflare.com.
33win.diamonds.	3600	in	ns	moura.ns.cloudflare.com.
360.diamonds.	3600	in	ns	ns3.afternic.com.
360.diamonds.	3600	in	ns	ns4.afternic.com.
38ouah0qohuj7vi5a7ea430677v0nsqk.diamonds.	3600	in	nsec3	1 1 0 73 3B4HHJK5V0AOKRDQO99MB1BDIPKK5T98 NS DS RRSIG
38ouah0qohuj7vi5a7ea430677v0nsqk.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. GgIvIE6gAcS/csn+88eVqhL80bPnRrwq6bq5LRyrVB4gbW8MTdA81K7qgqYllKeSCHWS3gRRT5txhrPjG08tcQateX8Ha87eS8SOe5GI4yfJ6NGQp0aBSfkrPQrecqBZI2ioMnxaYjuWHELguuS3BrXPlgU3mqMEkDQ5qYEYbSc=
3b4hhjk5v0aokrdqo99mb1bdipkk5t98.diamonds.	3600	in	nsec3	1 1 0 73 3OJIP4INFAF4DUGGCO83C7GBLMG98JCU NS DS RRSIG
3b4hhjk5v0aokrdqo99mb1bdipkk5t98.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. XoarbTs7rab6gS7BY+QbNTPqk0tZtbJG1PQ8SJc8VwtIKOVg+dqtu/q16HW/vwqHWCfZx3wWHqhWRDP/P9hMYbYv84BF/9n5kMXhsmsTPXHQLVn3UpnV4mPOsISHf45AHu69ol2ZMy6PzSWJfnicNXG979PlxHV+MNL6GxuziyQ=
3carat.diamonds.	3600	in	ns	ns3.afternic.com.
3carat.diamonds.	3600	in	ns	ns4.afternic.com.
3d.diamonds.	3600	in	ns	ns.udag.de.
3d.diamonds.	3600	in	ns	ns.udag.net.
3d.diamonds.	3600	in	ns	ns.udag.org.
3dprint.diamonds.	3600	in	ns	nsn1.mijndomein.nl.
3dprint.diamonds.	3600	in	ns	nsn2.mijndomein.nl.
3ex.diamonds.	3600	in	ns	dns1.registrar-servers.com.
3ex.diamonds.	3600	in	ns	dns2.registrar-servers.com.
3ojip4infaf4duggco83c7gblmg98jcu.diamonds.	3600	in	nsec3	1 1 0 73 3S1VIC91KLUB67SO3ADB47CSEMB1GVI5 NS DS RRSIG
3ojip4infaf4duggco83c7gblmg98jcu.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. tIRxHvZeA3kl4kIrdXJ6dxFGESnqGXtfBXQKyHmwuiS88rT1z1RESqSPfVzFZbEdET1dASHF01VLVPjdHzkoqO9Ud3YzNCtQFJ+xuxzJBmiGShqs81TWLusGo3ljCuh552V0wc6XI7aqBieYwGjjQVAI3sbcl2qCBeHfMPzKZh0=
3s1vic91klub67so3adb47csemb1gvi5.diamonds.	3600	in	nsec3	1 1 0 73 49D94UHQ55UGDI0K6OO75EDSHPB673EU NS DS RRSIG
3s1vic91klub67so3adb47csemb1gvi5.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. tbG0d0RogvfybEVakurnb60aX9AY3H40feLv7iHbJIdiC5Rh8Adzp2EQaoE+j4oGULvtPHB3haidVs1aRURUiKnMa1vsh9hJ/0ATUo6AwZr3mk776DXNUpSA0LJxyM2eEe9oD2mhZLaXmPNk2/5YWIY7OKzO0sf0kF8PUA8vtZ0=
47thstreet.diamonds.	3600	in	ns	dns1.registrar-servers.com.
47thstreet.diamonds.	3600	in	ns	dns2.registrar-servers.com.
49d94uhq55ugdi0k6oo75edshpb673eu.diamonds.	3600	in	nsec3	1 1 0 73 4H25KBOTFJTGECVF41U8EHTNHEPSMAFF NS DS RRSIG
49d94uhq55ugdi0k6oo75edshpb673eu.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. CJKnGj0Qdee5G91+HuvH/Ge2QGRcX/wEZrwGU28e4F+ciyajUw0kBFfh0/vYaKZ3UyuhjUyRefkMio/yAbmAxjOJIKiSaZAhgC/eoFxOzs3Zk0mh2pY1714rnVuj8OtRfplnZOWyTHd2r6XbSZjz1QMChbipaKCCXoLyLJkGXFI=
4h25kbotfjtgecvf41u8ehtnhepsmaff.diamonds.	3600	in	nsec3	1 1 0 73 4V618GPNAGMATK4S4P8AASMVH266T342 NS DS RRSIG
4h25kbotfjtgecvf41u8ehtnhepsmaff.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. ECGFNt78tbDNJQePHz+/4hTziGWb0MnyLekbcMDJYKu7uAILnssY5sBM6QwEyZsR/V/6Uo+Q6BnBmecn3IcgTedoMGJpv+v9V3XkiL/cfaZG5E9xE6iUVCwoS4qhQ9KTrpKgM4cj8xdOyBJS3gbAtw3cTWJSiVqJfydNp9CtGUo=
4v618gpnagmatk4s4p8aasmvh266t342.diamonds.	3600	in	nsec3	1 1 0 73 5ADHBMVPSCF2IJLATK3IOL5QA6KUDM63 NS DS RRSIG
4v618gpnagmatk4s4p8aasmvh266t342.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. QF+UofUBXIEkzITVX3G4Q1Bd8EOUuXX2mCswu90tmobS5bKo4cCtfR+602U0Mw2WjY63fvObL/HtNM532RwHwmOepjAyogcBNGKcESOcYpid4DzWsplp3xSwwPVAfe/qEyyBJeZlhdsj8eyl/f+1pcgCSziEMCxshNgbBV9ej0M=
5.diamonds.	3600	in	ns	ns25.domaincontrol.com.
5.diamonds.	3600	in	ns	ns26.domaincontrol.com.
511262.diamonds.	3600	in	ns	ns1.dyna-ns.net.
511262.diamonds.	3600	in	ns	ns2.dyna-ns.net.
5555.diamonds.	3600	in	ns	ns1.dyna-ns.net.
5555.diamonds.	3600	in	ns	ns2.dyna-ns.net.
