barcelona.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2601241559 7200 7200 604800 900
7v8tcf0q40qsiumcfnauhhcon5t80pe2.barcelona.	43200	in	nsec3	1 0 0 - 7VG4RINPPDEIOJIDGIL09TURT6HIJ04J NS
7v8tcf0q40qsiumcfnauhhcon5t80pe2.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. IbSiL1uQJeH2GXljigGbwqcMt0hwlzTGTV0D5Rf8vLmuJvrjKDMLqd1gM5zjOMv+mbMvb0gZsfLuoilPNSTkxMJhuziwNZa5TG2AzE/1CNvB0nCTZ5bx/lppsTXXFzLQGr0N5aU90aqRADU+7vqG7O93Ob7umVWM5ca0eI/ipKnUKR1S2uFQmti55wW7ACP1CbZvOnu142PJ1CW745/1PQ==
7vg4rinppdeiojidgil09turt6hij04j.barcelona.	43200	in	nsec3	1 0 0 - 7VQ1BLV8LIN3OPH2NL7ITUHQTBRTPVUU NS
7vg4rinppdeiojidgil09turt6hij04j.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. ijgRXY2w/OucfIeJRAZy5bFVoQLrXtpN1v0lsChGl4LRMohJsm3t6Q53GTVBu0aFTOqMPWNtIximGB1LIJHiOFjDRdm6wE7s1X+0zHdBbQWlnJrHIRjfpYzwWQwz3GQaqe12d/kgyxCwFf80B4M/wxHWIu/h/d822s2GuOtNjW0oYFTA6UBhxlHUFNuH6LpLzOdl364YerFQ2qmlimqDBA==
7vq1blv8lin3oph2nl7ituhqtbrtpvuu.barcelona.	43200	in	nsec3	1 0 0 - 7VRJ3N0RTRK3MJPPTMVBRUD29DIGN432 NS
7vq1blv8lin3oph2nl7ituhqtbrtpvuu.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. LqQ4xMvJ611bz+u50AYjDEFBs6ZEHBHOzum1bmpN8OjLhYnde1yZBEbqpnN6wwXNwZBV5COuMzcb220J/ocWuyUTIPc9hsc2m9lJ6DXcl+DC3wYUXttESCU+WGsJdGyrM/2OQSUKOcJzxEAHmlWQW4luodkFsqTL8VIWh81d98aqCHR5hOM0FPTk+QcIavhCKWzs3+e2I0vydZK0lfdMXA==
7vrj3n0rtrk3mjpptmvbrud29dign432.barcelona.	43200	in	nsec3	1 0 0 - 7VVPVQ4PAD2SG7A21RBAHPUJTQCDJCE2 NS
7vrj3n0rtrk3mjpptmvbrud29dign432.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. N5appfGlViQlgd4trMO+CzQ0K5nY4TwjwIr1BWNgg1TkL/rkPF/cpzvnqar4JEhPlnF4N3OxhVrGq1CgKWYnuuKI1VvmTNQGfsEAqk2tf+nCrDJM/SWBKuTefZq1s1lVaGlYV1xyG6LzlBFEiJJUkR96MJdh1/smbLdAy0mN32HzKiRSyFEr7LGIbVKR7PYVDKQ9qzrQI+FQDWVBUWHbyg==
7vvpvq4pad2sg7a21rbahpujtqcdjce2.barcelona.	43200	in	nsec3	1 0 0 - 800JLFQ1BFFNSPV7HIS05TESSE1DUQ3J NS
7vvpvq4pad2sg7a21rbahpujtqcdjce2.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. C/RFTdw9acPRR0ksoYtcYyrT5Tv0j3CW7Aho72zzR32Pwcc7yigJCUAC+aeAVIkznxHv+z57CWjXe26yW+SHyMNwahtItYVcpDZ/kfV08TThyewup2xuxjuygnIHC+BvA47TAERD6qt72G725tuwfjXeUzMspKLuUd7sT5FfZ1bxu4sRgP0IYOZfSD39ASlMB4KWHiabRsFZ9Wjk9CZZlA==
800jlfq1bffnspv7his05tesse1duq3j.barcelona.	43200	in	nsec3	1 0 0 - 8030PBNB9SD4T1OTUKQCPUDR3I71QQI9 NS
800jlfq1bffnspv7his05tesse1duq3j.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. Zi1iRNqZwHgZ9VVx1NZZqf2cgrGZNYFICiYffJiqn64V/t1My7jh30NFzP2v1NOzPqznuYsA5nozdmMivhgYu4muLKcRdKO0/PHe9X6/Uf1Tn+HoAxIhr4Uq9K2hteDz/IyRYJer9UgK9ltrNFa52P1gzQ39o+IskqFJsoI5R1cwka8VJEqbX3m3iUTpdIv9Jarfe2fFQ6shtFoAvDaQcA==
8030pbnb9sd4t1otukqcpudr3i71qqi9.barcelona.	43200	in	nsec3	1 0 0 - 8060Q2EHBFP0IBLMN4SLGQRVO7EL2DON NS
8030pbnb9sd4t1otukqcpudr3i71qqi9.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. bjaWDRY62Kro8WNvdwvI4yD0cOUm+NWMv+zohqWgmbVL4fXQ6nc0DU3gP03Evmfw/NAvuyrn9fqni+pltJpilIRD00lXQ1ddZr+4c9Ye/wcNqklfZT/GtQLRnmoo8zzdyaMjDv4LenXVBWlMUiSJNO+G+TSImDHn2MtXGwcq3s6Yh36Nb10ZC6GPX6tmddDPS4UaoMq3LH5w6aCeOQQcnQ==
8060q2ehbfp0iblmn4slgqrvo7el2don.barcelona.	43200	in	nsec3	1 0 0 - 806L5EF3VP33NA72COA0ILA5VM0H8SOC NS
8060q2ehbfp0iblmn4slgqrvo7el2don.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. YV2/7mO1aezi5J4e4JX8pLCge6oOLck8kQqA0kM8j2JSJeEEXlK2Tl2sDusuZN4+1q/w+P2OE4BZbq3+62HxnEKdH3K8jfMK3F6NTm9Lbuxzd0SZp6CwfgyzH4rGAUcxDHKhfWQdHbTaqAYesxEgcDrCj5wroyu+U+kktv3hluWfcMuCnzR5YgNSsSVeL/M3a/fZO42TQ03lPSZLg7Aixg==
806l5ef3vp33na72coa0ila5vm0h8soc.barcelona.	43200	in	nsec3	1 0 0 - 809IEL1T9I6CCGHE0PQJ7I4ANBHLCMMG NS
806l5ef3vp33na72coa0ila5vm0h8soc.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. sbvV92x2PC8nBauaVUaeBhMDi03WS4RfndMei0S6aTNxADcUOtkxjWvDOksjqQncetUvfO9up81VNjsBHE1KMWCpfkIxdrJEjN2ATSfnNfRRMX7kfNdoDj5y2V8WWmsu+oAb+VSmMcg1HcLwbcvEu4Ku1ZsEazw2Jz+Qo25XrYiyCB7zDDpbhxAurwHhHEvxBKnaVfHX0kxIuB6ujLcDmA==
809iel1t9i6ccghe0pqj7i4anbhlcmmg.barcelona.	43200	in	nsec3	1 0 0 - 80K6EKH3PVA0UCHEP979CM0HPTHOPT1D NS
809iel1t9i6ccghe0pqj7i4anbhlcmmg.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. aDsZ8wTLY6dY+/ovBfAb3fXOtKjg3w+fQ255S13mkGqoSXMhcoFZfKEC7KEb6sbWwVo3buRkVI9YWwG2cm8GRKotRRz/z0PbdSaBmZd0Q9OIusaHf0RTwRRdRyC8r0j3V34l0D7QAJZ+aVUF7PIlUrgh+7C9sdxiWyX+MK0mlr5V/qGVby463JsE1cKwSeBBjle6n3xNn+yjNlY4DGUaMw==
80k6ekh3pva0uchep979cm0hpthopt1d.barcelona.	43200	in	nsec3	1 0 0 - 80KVEG77CUJ5HRC0Q0JDTDSD3BS41KQM NS
80k6ekh3pva0uchep979cm0hpthopt1d.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. HIkR4Q87jkkZwmDii/0YLZ06M7WNC7QHGRGO0+/xTmKy0uvq+umVRllTFuTK/qDSvrwzwcdjVzZl2YCgQYplYwsDhDa+M6ae4VR4mQAnBreA7Na/D7S6NaiVuyCMoQCWA9FPRoaw8uHnzLUqplhndKs+2+IVrw6kN05xiAAUR3rsI93lOvkhyAEN1UqQCHA799UrMeVzWpm2n3JrkLI2Fg==
80kveg77cuj5hrc0q0jdtdsd3bs41kqm.barcelona.	43200	in	nsec3	1 0 0 - 80OS3CVQACND3SSL7C0BP4OQSAU3V2SK NS
80kveg77cuj5hrc0q0jdtdsd3bs41kqm.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. 2k/werRP/pwvr/MLbfqBSNTkkjy6jeLq4NdZut1QEuR8ivZcjVEsc8CsVQHdzCL+gvbBwnw7oIgYkqDCPq4NNqiGy7MzptzXcbNKrMtzVCFzHn6qa6+FDw9oVSuUJ2KMMJXrqCNuG353kL9HbOJzw3WJAZ8L88mbeRe0P3iPvAt4sd/G8xj925UC7wLgHhmiQwwN4UYCp9aTNjmiwaQ+gQ==
80os3cvqacnd3ssl7c0bp4oqsau3v2sk.barcelona.	43200	in	nsec3	1 0 0 - 81A476FTUMMT4M2M1TUEDU7ARNB6OD39 NS
80os3cvqacnd3ssl7c0bp4oqsau3v2sk.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. kOJQZTQWtNUhITTnCFSDS4F/gAHHKiCG01Xzxu76liV2qnJhtVOYTo+Tn14LkuH/5y/i3l+2KihKUyHG06Dl0RwltTc2kR0mVPEJ6u6G5BVxx2kZBEKdwDtMx6SPoGhjD4vhRsJ4BroUimzNOdzDZNkHVJhEtWQkhA4HjB013AG63Okl78dXs6vC5Y+xVNNdYmfcavdRendKC1RZ6w+XpA==
81a476ftummt4m2m1tuedu7arnb6od39.barcelona.	43200	in	nsec3	1 0 0 - 81FR8CM16BOKVCQL0NEFDKPD113UEHH5 NS
81a476ftummt4m2m1tuedu7arnb6od39.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. QHfMGZwFVFtdqurozAYbknOEeSkWBws4CQFON2bM5Fm5dnybXHbkFLEylxadGZ/x1WvTg1nGAEPlxlozl/EhtOzww8lbrv6Or4RkvtzqGD7pkUw8ZqvV04rSXncnD5xPkIL10lEOisf6/nIupVPaDUMfjrPyzMP9Yh/fa/WPE6siJBeodtSk/pLvSqKRtN9hVDn4n36PNcyH0X1lYj8huQ==
81fr8cm16bokvcql0nefdkpd113uehh5.barcelona.	43200	in	nsec3	1 0 0 - 822NIB9KJPH3ADJSESDC1PI1MGO38EVV NS
81fr8cm16bokvcql0nefdkpd113uehh5.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. WGKCrcs2TzVa6kPpZF6CY28/1Gd7KH2CEMVGkg7NzYCF2rJwZ5MwVimG6TPHGrMqI75/p5Tq5LL/87TNwh7HXiRq/0F8AMMFqZ+6xewQ0yzJRPrfAliZgZHv7nENuu8vy30vC5LLF72dDVxasxsQFDXLnDj9VzCHbbU2R4331O0Y28V2hTbud4Q2a28QdKs3nEsHguZ7zXKu0hktpFMuPQ==
822nib9kjph3adjsesdc1pi1mgo38evv.barcelona.	43200	in	nsec3	1 0 0 - 82E1EM1N3K35FKI06BG3VDKGPU3MTP8A NS
822nib9kjph3adjsesdc1pi1mgo38evv.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. MVTbLDt7us7CKpiSMNZ0TQ0eMc+2zBgbSmgPJP+m6Ua49/jCAlXXni8/q+NKrtR467+NEH9FIsboH+IWbEwhTWIdoKex07fqIqDq4T/IcXaTgmMw0QVN4P7faGftQXqZBTOnNPHshW9o4XlBvebCHxyd0AWFMDyibXrr4jSlzuptgQ6dTeSu+IbWyIj42D0PiBjz3bEffMDGTI6tx8WbVg==
82e1em1n3k35fki06bg3vdkgpu3mtp8a.barcelona.	43200	in	nsec3	1 0 0 - 8361OK1QSPLRBOG6JN81RC6Q0G4C3MCH NS
82e1em1n3k35fki06bg3vdkgpu3mtp8a.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. CZNzfmt0KubvKsgp6QzlP+6JR0+DPv3hJrKGn/9J1l5//am+anV4gK6iqKxTfsNDrAHtd8049T7C98aztIJaGh71iF9M9Y7UetIJNFjPx89RxL22NmnMISF+Hx3+OyxQP31ILjssjCHp7BtosndluO1nteYVHFOFT1upjoyO99oOFItxGqztvY1oxco7MihW/hEmQOlhjyHMrBHwoLRIMw==
8361ok1qsplrbog6jn81rc6q0g4c3mch.barcelona.	43200	in	nsec3	1 0 0 - 837492KER0NLRD20T3ENNSRLT071SNPN NS
8361ok1qsplrbog6jn81rc6q0g4c3mch.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. Zf2sKb/1ubCL2Bv3ww5GjGUPGYnzZ7cvwWqvfSNYH0qfanzwXMZrQW6YXeYYzwVU6fnw9SoGYNOrpFtTiQlt5OCVlhoiLKNyCecKZP/8Ns9RpA/wRTKOdhtxWteYYxdsMgYJQNG8NgARoAMfHD4EvE4UupqzhhKMNpAFtOhuYTl3modwl1jkppuRjLhJ8ZLB4nNppxDCpP5dA9TaHd3N+w==
837492ker0nlrd20t3ennsrlt071snpn.barcelona.	43200	in	nsec3	1 0 0 - 83I97BJJI63G781R4HTEC0QM5SO8BGU1 NS
837492ker0nlrd20t3ennsrlt071snpn.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. XvEMZYEsvd4vQ9PXvVc6wf5I49cNvkbOQts8aGy2ZANbRM/aQ6qHYYdFsSe+aM+CHZUrW/Kd5bF+xRNl1fnkbB5xz731yOHNfiLeGIESIr+VB4Oe3uJWoNI32+ksd3oXW7f8Uvr703UlXKU3Wh5TCmoEPILIY6wmoQYUYmLotcVi2x6LAYoya4BcluC6pV7ZNWlGrKWDvWr1ES9iV1JZ+A==
83i97bjji63g781r4htec0qm5so8bgu1.barcelona.	43200	in	nsec3	1 0 0 - 83JE8D0HPNAEGK5ICB20QGI9S2KDKG11 NS
83i97bjji63g781r4htec0qm5so8bgu1.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. QCeAfopgM47ySSPtbb9YFzijvkj5D5/h3+sS7fEwjxkbKzFOsKo4EfuGevIIMYLThYRhgkI74zWvxMD6aoD2TNk2pqtweRdUuNaGOpeSmhRx3AZAIKUIt3+xM+FeoxjqFRX00Fxb1LrCWdiodfxi5mxtH+aB27i2N/n3hTT/8zHFBMNzf4gH6ZEi8Q6PwJhU0zxUMh3gVxc4i3W44uIm6g==
83je8d0hpnaegk5icb20qgi9s2kdkg11.barcelona.	43200	in	nsec3	1 0 0 - 83K0MKTP2718RTLP0KKLGM8J63AFLJQF NS
83je8d0hpnaegk5icb20qgi9s2kdkg11.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. Qg2OhmvFIcF5vOTw4udz0WZGozJju1eFLDBTZ0HFFRClhFjl/9c6Ok2c5rywWgo18R6UVIe+yubvMzC+5VPTwYsHlaUdu746uPuex7oGok0jxjkqHdcjlV+0zW1VdVw3aaFd+hF1bzo4TcSpi9HRZOtLRNxBkFf31acBrtncFaWBXXiMs4arO3VAKD3DbkN77Rc6teyPeXZ9LJkEw3DJNg==
83k0mktp2718rtlp0kklgm8j63afljqf.barcelona.	43200	in	nsec3	1 0 0 - 83R39INM5C4L5P6P6USF8O2BQ2OBT6JU NS
83k0mktp2718rtlp0kklgm8j63afljqf.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. qBn/cQUxoUOSEyQ71GmJw66IVHHoin3BR98mb6pu0S9KUmUifRGR8drNGO1bZ7Q+qM49VgcUjD938xXZK1B/rseOk52733J0FLLajsYZlE3wAOYnvVQ338G59f0i6mXw9sgk7ADmOviDnz0uywXN1T6OhDmrBTSA6P/yLIQX0RnAFnGkvSh508w5tpMUGxMEAmT68jy1vzZI+naTQ06meg==
83r39inm5c4l5p6p6usf8o2bq2obt6ju.barcelona.	43200	in	nsec3	1 0 0 - 84915ENLPBB3O1DKN59HS4S8JKQCP2BA NS
83r39inm5c4l5p6p6usf8o2bq2obt6ju.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. ySOPUlovSFE+F/qP39CaMOwaXoijDRKH3gHv5ojEAOKxeQaZ3clIJya6bCLaG3lcceTjNWmpa2JfswiSxCtY63WRlcfIE03/quEUqCWN2fQv91nSA2Gw64pH7iZ4n0rR0LUp3Yu5aRVCVjbATWKFzZQ6LY9cc274vSETIn0K+8SXO/QF/1YEB0C4AL5XmMOVhjuFr/VfbyVy9m4e9GC+Ng==
84915enlpbb3o1dkn59hs4s8jkqcp2ba.barcelona.	43200	in	nsec3	1 0 0 - 84HB1M46T7SJKIOTD57DHF9CUDCC32P7 NS DS RRSIG
84915enlpbb3o1dkn59hs4s8jkqcp2ba.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. y52bxOLWPOzovB3IT/fshTyT0esH0/7EKPklbKgBdO1s8qs8M7ftBxd+oq9gTy6bEVT2bFDixKLOPgDkFTa8YBLNGv+Bsm9xkPpjdQCLp0yxESqusXR+crJVsRbVUhBIWkJhvxWR1NROJqe18MVsDJSP4tZjbDC2xkTkPfjoeLDd0pT3pMiPybGlOyspddCyFTGb5jYeqMZ/p5x5eAVmlg==
84hb1m46t7sjkiotd57dhf9cudcc32p7.barcelona.	43200	in	nsec3	1 0 0 - 84O16LEHO20LKT7EI48S6QRF5JG2OLSH NS
84hb1m46t7sjkiotd57dhf9cudcc32p7.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. kHxU2oVtgjgXGc5YolIA7Qa+RSiKaCsScd4zTewuvqdtRV8jSPCJ2jkULeWYTu+jzAWJ+t5pyIkzkWHKWeTn6A5RqDwH6X8xfnjBqGlPNSm2IKutrey2t/lz1Gxl9F1Op8l+YMPBTuLs8qp5ojyV5aQmzuPsqhjk5+szNiK+WpR84e5F+XL8d7pw7ImRSMxRw9N2jeZ9FnJf9YeuuMWopw==
84o16leho20lkt7ei48s6qrf5jg2olsh.barcelona.	43200	in	nsec3	1 0 0 - 84QSCAU0744Q6H0G4GOAPGGUFMCVO0BU NS
84o16leho20lkt7ei48s6qrf5jg2olsh.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. Pl6Uyx4vT45Pvum6WCwLO9nv2lj/IyxZy6HBHDh6k6tlXVqYLq8o/ZyYV/etD830LY+cut35k/kPsgIWgafMf3RMNnQAu1cAxTyQ2ZD0VpC8G0nnKedlRY/ndIxh5pzAZW5Hi0/jJT8z/nlfDjMZhuZx9z/eNIVY1V08vz2LL26nGetC185cCAqRDLkMgrUGTRY1/C/OUFPLaYTr8spHTA==
84qscau0744q6h0g4goapggufmcvo0bu.barcelona.	43200	in	nsec3	1 0 0 - 84UB3QKFEUIPEKDF0G3J1DDLLRRSB8F9 NS
84qscau0744q6h0g4goapggufmcvo0bu.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. Zf0yAVfwXKG84KbBbou1Rj+Rrx87dkWI5CyK0iGq4T1IUp/LA5SeFrP7cJOjpb/zVfJpSZGar7/WLZl3SDwm92gjIzwCcqpq3p2lcspeA4lRebtF7X6KC2bg/4SiJofmrb16SglmoExAcwNrNKkfFWdfwjg5IJKKwLEYqnhqZd/0L8mhR/HXe43H8oWMh/rjwtVRN6yDs6YQeuUelTi1CQ==
84ub3qkfeuipekdf0g3j1ddllrrsb8f9.barcelona.	43200	in	nsec3	1 0 0 - 858I7HCIPP5J16OOTVOEL5VEPGF6OGR2 NS
84ub3qkfeuipekdf0g3j1ddllrrsb8f9.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. LNJxkT7qmAeM1ZYVpQEB/mj4sMuBt7xw5gJec+jqV28/5X4/oD6mTSK0xZGVaM+q4EWPV/8Q07FEuQ9EXDFC+QGtmW6h+iGyjifQh7yVxwbHoGAbkyXkJGoHtpJrCw6toLySETE/1qCTU9D2UOlHkUVNQXZOSp7BN2ny0JvANW6fUl4mKZY9M5HTBp+PsaIumPMOTNuO+z17fBsd2fpo6g==
858i7hcipp5j16ootvoel5vepgf6ogr2.barcelona.	43200	in	nsec3	1 0 0 - 85B8B2KEFSJ5GLC7K3KJ26CA1KEK256L NS
858i7hcipp5j16ootvoel5vepgf6ogr2.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. LI6vGa3PpvlycuWFG0KUv1Ef+rfIZDOA/btYikBduP8Dnhpw5oHAqXaQXDj7k/rhZgCce1GdqgcnOylF+mVLTGvTnbOl1ePW4/lR9JeaKIgI5myEUQ/kKWafuruExNfLwbWcMuMYYbu87glBtDjdyvfmmOTHRFlOz66oA7A/M31hUpsCcXU8zZ/WrYERAjcwN8CmepH+KgTnbO8KOO2DAg==
85b8b2kefsj5glc7k3kj26ca1kek256l.barcelona.	43200	in	nsec3	1 0 0 - 85DR8GKVQ87L1CLITG353CDPSMQKALMC NS DS RRSIG
85b8b2kefsj5glc7k3kj26ca1kek256l.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. TnPkhMOphN7QhM/IIKbJtLuoImAH1C7GI53cqFt9IH6BEWJTLH3xXhijwk0jjD7w/yg8R30IeJ8xJotTXn11QJi2yWdijewDGSE2ju8wdbgOKV8312lcqmvqaitBp91K7se46Kcoa4VMCmTuUJ/j6sjzKaw2JY48YjAO+PLu7M+kDQpBc0eNLum5wS7jj9AJTSt1cYIK/Gd/WM73Jmkauw==
85dr8gkvq87l1clitg353cdpsmqkalmc.barcelona.	43200	in	nsec3	1 0 0 - 85MN0RQ2M8C0UQ8M9F69GAURDRMUR2BG NS DS RRSIG
85dr8gkvq87l1clitg353cdpsmqkalmc.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. MNrGdlJS1kyJRtPTJ+WngLdL+/2WGo233i7dzM8FHYlIMhd7TVSLBjuU5rD62w23InzBJ6a5TBXMX+AYE00P3EQqBVAXuinrB9k9Keumf3y/LpUE8QKv3lx9sro7fOAE9NS3hhZZ1kkS1TZ8sgabBh8qDxMA2XFW78xvcGnKH/0v1Bu1l92bQngHiIIp93GRDSSpzy4e1fS+XVJvX0VdEQ==
85mn0rq2m8c0uq8m9f69gaurdrmur2bg.barcelona.	43200	in	nsec3	1 0 0 - 85RTQIN7SLBB2VCHQ0IKN7NLH08ROMPG NS
85mn0rq2m8c0uq8m9f69gaurdrmur2bg.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. f0CX/xDItkiBuMlZt5fViekIAL2v9yIWcxYVyxgXxnnbND3q1+gF7wRnl4y0tsPDoprgjbQXHEAG2UVGDqI4+jxSItsK0rMrIrgZPVnWz5BNMPjZJm1jfnwrmjwXKV8/aS+zWoFkbpLRMYcWc2pMlYyMj3zC6tUY7lcTIeZGZVqHpOrYismuAHMR+APDMS79ns4G+1LctHfrugwgvN80lQ==
85rtqin7slbb2vchq0ikn7nlh08rompg.barcelona.	43200	in	nsec3	1 0 0 - 862C2DT5VGU1VF52JT8Q2UI7IGB3MMIV NS
85rtqin7slbb2vchq0ikn7nlh08rompg.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. rVS4eWUx4fzo8K1e/5t9KvtwnjAVbWT/zJngdyu92leF13kjndyiXfQEONGuwAem6lhJZlaCVJktVvqrks4zDMx+MlCo0ahMXv++x6pzhiuGI3h8cJHdVXFDgPmVAZHbo6ybS0E8iw38GaqYfNrLPgvRkcVD3RMKp+PtLYcPS9Yt3xyucfFbLRTZmPsauM1Hb41qXz615h0WbZH85iCCdQ==
862c2dt5vgu1vf52jt8q2ui7igb3mmiv.barcelona.	43200	in	nsec3	1 0 0 - 8678F9D09EHJL96PC29L4LNJ3LTRTEV6 NS
862c2dt5vgu1vf52jt8q2ui7igb3mmiv.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. et03sUqB0Y8rwHCQ1G6qIMKsQAMUO1VbKvLGlrN+VEeYxpena559pFt8QBgVrtrFi/+FsB8Aqg77UCZLAdToZIUfqfw9M9CwP+0T+EhR67SueQJ2McKeLxOWWfm4M2rFpCgvPhZNdhdLv4zmha1Ajmu6PhgKuZ9lnkunj5JEerm7A6Qwx9grX+VATB1OU7TRn9KoNSJdUND8HhluO79b9Q==
8678f9d09ehjl96pc29l4lnj3ltrtev6.barcelona.	43200	in	nsec3	1 0 0 - 86DL5QS8CR3G5VM82OGTOK5777T6A6D0 NS
8678f9d09ehjl96pc29l4lnj3ltrtev6.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. sSgQLN9rWN22LGSPt1IRCESy/FMLEC5rlXyA0F98j16wIY3koclxRQeXp+gqGI1o4uxW+H5Ch4y/qDp/BDOkBc4ehLE046irCzsy1S+qfpJrJD95hskzQPpcSOvEGpXo4XKiULRbIetG+cZ0hYAgE8ehRB1tInrDx56FeFjDgYD982ObKwCsrNZvN+aCKfqMXDpWd1Naay+6cxARgho6BA==
86dl5qs8cr3g5vm82ogtok5777t6a6d0.barcelona.	43200	in	nsec3	1 0 0 - 86DMN8BJUT51EPN2D0QRLPOPB8TB4RA4 NS
86dl5qs8cr3g5vm82ogtok5777t6a6d0.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. DvgzZxM/MJ4WglVYnpM+jDzQPIYKN2ct1/yQu07xox4d4bSP6OjsZs2qw5B5F9q+Ty+MzIcqeRJWP1+qch7sWGCxoOvtJ/3hvPoKcR4CBNhsZs/7E46VAl/J2JcaDcQEP5ayvUxlFnbxagf6ApHHd46gnVPmP4NecWS1Q2Vu2Y0ijBMGjeIrWhsKi4NECVPS0JQtYtnEteD66IWQ3wp4IQ==
86dmn8bjut51epn2d0qrlpopb8tb4ra4.barcelona.	43200	in	nsec3	1 0 0 - 86HU3V4HNG7L85131CRFMEKLNHNU86DJ NS
86dmn8bjut51epn2d0qrlpopb8tb4ra4.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. S7fvyEOnsIOsyK/UCSAex9tMAiBon8w3c7AkRcEer9ii7LB3Q6/9z1awX9bkg0bMoMdfXZ5ag1QERWcu+ZpzQvhxKmqmHIo6Oq+XXAbWyZ4NJ7G7Tm+6aFAfpDacthytEF1c5H+HrSz69lOn/hZTdKbrGSKddjtoSfilww12R3HfNHzHydEBDuiID2JBZ4pY16ggIqJJQ/R0HNlEEoRc0w==
86hu3v4hng7l85131crfmeklnhnu86dj.barcelona.	43200	in	nsec3	1 0 0 - 86ILLO0D6OBQAI6KC90FI3VCFC5U4PBK NS
86hu3v4hng7l85131crfmeklnhnu86dj.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. VBD1WO9cn9i9IWMDveCvomiqyMSCw2X+5UuavY4Zz0D06+IL6DTpE1IKG6UeeCx+x28O6OJ4bSx28dY/+JmfcHkK4e84FjD+eUfZzhyUz0Pxp9NgSIW8vobtBXtamDmnTmek/FCTY+DmHKAPWvHEdyjkqWBtDvl5fW6UNqGNqzKv6sgTgxxTgIbthBDPH2kLT1ZLCZL3/fhxkYciBM5Eig==
