xn--c1avg.	3600	in	soa	a0.nic.xn--c1avg. hostmaster.donuts.email. 1756258116 7200 900 1209600 3600
ns2.xn--h1aehadr.xn--c1avg.	3600	in	a	54.38.215.119
server95.hostinger.ru.xn--e1aaigi0aiib6h.xn--c1avg.	3600	in	a	31.220.20.211
xn-----6kcaa3cpforesb2aid8d.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn-----6kcaa3cpforesb2aid8d.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn-----6kcaa3cpforesb2aid8d.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn-----6kcabhfzbamnhq2a7bndpf6aje5m.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn-----6kcabhfzbamnhq2a7bndpf6aje5m.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn-----6kcbmlftbo4b3adghkg8e2i.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn-----6kcbmlftbo4b3adghkg8e2i.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn-----6kcbmlftbo4b3adghkg8e2i.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn-----6kcbmlftbo4b3adghkg8e2i.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn-----6kccaj1enzjhbd8d.xn--c1avg.	3600	in	ns	ns1.zxz.su.
xn-----6kccaj1enzjhbd8d.xn--c1avg.	3600	in	ns	ns2.zxz.su.
xn-----7kcdmhezjrqdacpbx9ah2ddi8j.xn--c1avg.	3600	in	ns	blocked1.nic.ru.
xn-----7kcdmhezjrqdacpbx9ah2ddi8j.xn--c1avg.	3600	in	ns	blocked2.nic.ru.
xn-----8kcaa8bmjvesdb2alg2e.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn-----8kcaa8bmjvesdb2alg2e.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn-----8kcaa8bmjvesdb2alg2e.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn-----8kcfamwbg1dhl0mtc.xn--c1avg.	3600	in	ns	ns1.digitalocean.com.
xn-----8kcfamwbg1dhl0mtc.xn--c1avg.	3600	in	ns	ns2.digitalocean.com.
xn-----8kcfamwbg1dhl0mtc.xn--c1avg.	3600	in	ns	ns3.digitalocean.com.
xn-----dlcokdmlogedeiy5a.xn--c1avg.	3600	in	ns	ns1.hosting.reg.ru.
xn-----dlcokdmlogedeiy5a.xn--c1avg.	3600	in	ns	ns2.hosting.reg.ru.
xn-----elcg7amivmrp5eg.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn-----elcg7amivmrp5eg.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn-----elcg7amivmrp5eg.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn-----elcg7amivmrp5eg.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn-----jlcb5agcpcj7gxd.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn-----jlcb5agcpcj7gxd.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----7sbabo3asoci2aen6lxb.xn--c1avg.	3600	in	ns	ns1.regery.net.
xn----7sbabo3asoci2aen6lxb.xn--c1avg.	3600	in	ns	ns2.regery.net.
xn----7sbabo3asoci2aen6lxb.xn--c1avg.	3600	in	ns	ns3.regery.net.
xn----7sbb3aadiesgfjhhg8i2fi.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn----7sbb3aadiesgfjhhg8i2fi.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn----7sbb3aadiesgfjhhg8i2fi.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn----7sbb3aadiesgfjhhg8i2fi.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn----7sbb4achbcb7cggqcmd3f.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn----7sbb4achbcb7cggqcmd3f.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn----7sbb4achbcb7cggqcmd3f.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn----7sbb4achbcb7cggqcmd3f.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn----7sbba0djthhc6c.xn--c1avg.	3600	in	ns	ns1.zxz.su.
xn----7sbba0djthhc6c.xn--c1avg.	3600	in	ns	ns2.zxz.su.
xn----7sbbah2dlwihad4d.xn--c1avg.	3600	in	ns	ns1.zxz.su.
xn----7sbbah2dlwihad4d.xn--c1avg.	3600	in	ns	ns2.zxz.su.
xn----7sbbai1dlwihbc4d.xn--c1avg.	3600	in	ns	ns1.zxz.su.
xn----7sbbai1dlwihbc4d.xn--c1avg.	3600	in	ns	ns2.zxz.su.
xn----7sbbbogdqis4a1aoehtf0qlb.xn--c1avg.	3600	in	ns	ns1.mchost.ru.
xn----7sbbbogdqis4a1aoehtf0qlb.xn--c1avg.	3600	in	ns	ns2.mchost.ru.
xn----7sbbbogdqis4a1aoehtf0qlb.xn--c1avg.	3600	in	ns	ns3.mchost.ru.
xn----7sbbbogdqis4a1aoehtf0qlb.xn--c1avg.	3600	in	ns	ns4.mchost.ru.
xn----7sbbgnbda0bijr5d1d.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----7sbbgnbda0bijr5d1d.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----7sbbimabb6aij3a2c7e.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----7sbbimabb6aij3a2c7e.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----7sbbinb7cve.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----7sbbinb7cve.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----7sbbrkdbcere0adfjgy7h.xn--c1avg.	3600	in	ns	ns1.dyna-ns.net.
xn----7sbbrkdbcere0adfjgy7h.xn--c1avg.	3600	in	ns	ns2.dyna-ns.net.
xn----7sbbxqtjp0a2c.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn----7sbbxqtjp0a2c.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn----7sbbxqtjp0a2c.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn----7sbdkdcdmw9azbhr.xn--c1avg.	3600	in	ns	ns3-l2.nic.ru.
xn----7sbdkdcdmw9azbhr.xn--c1avg.	3600	in	ns	ns4-cloud.nic.ru.
xn----7sbdkdcdmw9azbhr.xn--c1avg.	3600	in	ns	ns4-l2.nic.ru.
xn----7sbdkdcdmw9azbhr.xn--c1avg.	3600	in	ns	ns8-cloud.nic.ru.
xn----7sbdkdcdmw9azbhr.xn--c1avg.	3600	in	ns	ns8-l2.nic.ru.
xn----7sbehgaz4drw4b2b.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn----7sbehgaz4drw4b2b.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----7sbfc4aaioq0a0e.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn----7sbfc4aaioq0a0e.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn----7sbfc4aaioq0a0e.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn----7sbfc4aaioq0a0e.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn----7sbfiekcla2dvana.xn--c1avg.	3600	in	ns	ns.rfn.ru.
xn----7sbfiekcla2dvana.xn--c1avg.	3600	in	ns	ns2.rfn.ru.
xn----7sbfiekcla2dvana.xn--c1avg.	3600	in	ns	nsq.rfn.ru.
xn----7sbhhccjpbcj8afbwe0cfnh6r.xn--c1avg.	3600	in	ns	graham.ns.cloudflare.com.
xn----7sbhhccjpbcj8afbwe0cfnh6r.xn--c1avg.	3600	in	ns	ruth.ns.cloudflare.com.
xn----8sba1askgkokm.xn--c1avg.	3600	in	ns	pns1.cloudns.net.
xn----8sba1askgkokm.xn--c1avg.	3600	in	ns	pns2.cloudns.net.
xn----8sba1askgkokm.xn--c1avg.	3600	in	ns	pns3.cloudns.net.
xn----8sba1askgkokm.xn--c1avg.	3600	in	ns	pns4.cloudns.net.
xn----8sbaajigs4a1cl5b.xn--c1avg.	3600	in	ns	ns1.rsnx.ru.
xn----8sbaajigs4a1cl5b.xn--c1avg.	3600	in	ns	ns2.rsnx.ru.
xn----8sbaebckiabf7ac6b2gud8bl.xn--c1avg.	3600	in	ns	ns1.bodis.com.
xn----8sbaebckiabf7ac6b2gud8bl.xn--c1avg.	3600	in	ns	ns2.bodis.com.
xn----8sbafjhagrco7bhnp0at.xn--c1avg.	3600	in	ns	ns1.ihc.ru.
xn----8sbafjhagrco7bhnp0at.xn--c1avg.	3600	in	ns	ns2.ihc.ru.
xn----8sbalmkbgdh0ahci5r.xn--c1avg.	3600	in	ns	ns1.dyna-ns.net.
xn----8sbalmkbgdh0ahci5r.xn--c1avg.	3600	in	ns	ns2.dyna-ns.net.
xn----8sbaou1bgdgdes.xn--c1avg.	3600	in	ns	ns1.hosting.reg.ru.
xn----8sbaou1bgdgdes.xn--c1avg.	3600	in	ns	ns2.hosting.reg.ru.
xn----8sbapwfvade4ahnfc6a2h.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----8sbapwfvade4ahnfc6a2h.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----8sbc1boohp.xn--c1avg.	3600	in	ns	ns1.dyna-ns.net.
xn----8sbc1boohp.xn--c1avg.	3600	in	ns	ns2.dyna-ns.net.
xn----8sbcgkscmey5ah.xn--c1avg.	3600	in	ns	ns1.kdvm.ru.
xn----8sbcgkscmey5ah.xn--c1avg.	3600	in	ns	ns2.kdvm.ru.
xn----8sbfksjmiiribtf.xn--c1avg.	3600	in	ns	ns1.hosting.reg.ru.
xn----8sbfksjmiiribtf.xn--c1avg.	3600	in	ns	ns2.hosting.reg.ru.
xn----8sbfwdhc1bobpfel0k.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn----8sbfwdhc1bobpfel0k.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn----8sbfwdhc1bobpfel0k.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn----8sbfwdhc1bobpfel0k.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn----8sbglh5alfrdfm4m.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn----8sbglh5alfrdfm4m.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----8sbkd8ae1a4a.xn--c1avg.	3600	in	ns	blocked1.nic.ru.
xn----8sbkd8ae1a4a.xn--c1avg.	3600	in	ns	blocked2.nic.ru.
xn----8sblotoms2a3d.xn--c1avg.	3600	in	ns	ns1.ukit.com.
xn----8sblotoms2a3d.xn--c1avg.	3600	in	ns	ns2.ukit.com.
xn----9sbejbc3beh2c8g.xn--c1avg.	3600	in	ns	ns1.adminvps.ru.
xn----9sbejbc3beh2c8g.xn--c1avg.	3600	in	ns	ns2.adminvps.net.
xn----9sbejbc3beh2c8g.xn--c1avg.	3600	in	ns	ns3.adminvps.ru.
xn----9sbejbc3beh2c8g.xn--c1avg.	3600	in	ns	ns4.adminvps.net.
xn----9sbekcigf4be8agb2a.xn--c1avg.	3600	in	ns	ns1.masterhost.ru.
xn----9sbekcigf4be8agb2a.xn--c1avg.	3600	in	ns	ns2.masterhost.ru.
xn----9sbekcigf4be8agb2a9j.xn--c1avg.	3600	in	ns	ns1.masterhost.ru.
xn----9sbekcigf4be8agb2a9j.xn--c1avg.	3600	in	ns	ns2.masterhost.ru.
xn----9sbvb2at.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----9sbvb2at.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----btbkm0bei2b.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----btbkm0bei2b.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----btblbphamfhkcyclqcq.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn----btblbphamfhkcyclqcq.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn----btblbphamfhkcyclqcq.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn----ctbbgfqs3a.xn--c1avg.	3600	in	ns	ns1.mail.ru.
xn----ctbbgfqs3a.xn--c1avg.	3600	in	ns	ns2.mail.ru.
xn----ctbbifql1b.xn--c1avg.	3600	in	ns	ns1.mail.ru.
xn----ctbbifql1b.xn--c1avg.	3600	in	ns	ns2.mail.ru.
xn----ctbbkbt8cged.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn----ctbbkbt8cged.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn----ctbbkbt8cged.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn----ctbbkbt8cged.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn----ctbcfgvwlbdqvb5kob.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----ctbcfgvwlbdqvb5kob.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----ctbetdordbgwg0c.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn----ctbetdordbgwg0c.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn----ctbetdordbgwg0c.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn----ctbgbdq6anc.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn----ctbgbdq6anc.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----dtbsaj6av.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn----dtbsaj6av.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----etbebdphgg2a9n.xn--c1avg.	3600	in	ns	blocked1.nic.ru.
xn----etbebdphgg2a9n.xn--c1avg.	3600	in	ns	blocked2.nic.ru.
xn----ftbaf4dvd.xn--c1avg.	3600	in	ns	dnsproxy1.fm.nic.ru.
xn----ftbaf4dvd.xn--c1avg.	3600	in	ns	dnsproxy2.fm.nic.ru.
xn----gtbdkdap2aqbma9j.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----gtbdkdap2aqbma9j.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----gtbe2cb4e.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----gtbe2cb4e.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----gtbellkdfci2bt0c.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn----gtbellkdfci2bt0c.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn----gtbna7bhch.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn----gtbna7bhch.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn----gtbnahrjpka.xn--c1avg.	3600	in	ns	agora.mephi.ru.
xn----gtbnahrjpka.xn--c1avg.	3600	in	ns	ns.mephi.ru.
xn----htbnldck8a0e.xn--c1avg.	3600	in	ns	ns1.gohost.ru.
xn----htbnldck8a0e.xn--c1avg.	3600	in	ns	ns2.gohost.ru.
xn----itbdhrtedkff3m.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn----itbdhrtedkff3m.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn----itbdhrtedkff3m.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn----jtb3accdeal.xn--c1avg.	3600	in	ns	ns1.hosting.reg.ru.
xn----jtb3accdeal.xn--c1avg.	3600	in	ns	ns2.hosting.reg.ru.
xn----otbbcl7aedf5b8b.xn--c1avg.	3600	in	ns	ns1.tildadns.com.
xn----otbbcl7aedf5b8b.xn--c1avg.	3600	in	ns	ns2.tildadns.com.
xn----otbbhaxaleo6d.xn--c1avg.	3600	in	ns	ns1.kdvm.ru.
xn----otbbhaxaleo6d.xn--c1avg.	3600	in	ns	ns2.kdvm.ru.
xn----ptbfoeihaq.xn--c1avg.	3600	in	ns	ns1.verification-hold.suspended-domain.com.
xn----ptbfoeihaq.xn--c1avg.	3600	in	ns	ns2.verification-hold.suspended-domain.com.
xn--101-pddf5bif.xn--c1avg.	3600	in	ns	dale.ns.cloudflare.com.
xn--101-pddf5bif.xn--c1avg.	3600	in	ns	nelly.ns.cloudflare.com.
xn--101-pddf5bif4j.xn--c1avg.	3600	in	ns	dale.ns.cloudflare.com.
xn--101-pddf5bif4j.xn--c1avg.	3600	in	ns	nelly.ns.cloudflare.com.
xn--3--xlchaxap8d.xn--c1avg.	3600	in	ns	ns1.kdvm.ru.
xn--3--xlchaxap8d.xn--c1avg.	3600	in	ns	ns2.kdvm.ru.
xn--3-btb8aj.xn--c1avg.	3600	in	ns	ns-160-b.gandi.net.
xn--3-btb8aj.xn--c1avg.	3600	in	ns	ns-205-a.gandi.net.
xn--3-btb8aj.xn--c1avg.	3600	in	ns	ns-32-c.gandi.net.
xn--3-ptbfatan1d.xn--c1avg.	3600	in	ns	ns1.kdvm.ru.
xn--3-ptbfatan1d.xn--c1avg.	3600	in	ns	ns2.kdvm.ru.
xn--44-6kc3bfr6cs.xn--c1avg.	3600	in	ns	ns3-l2.nic.ru.
xn--44-6kc3bfr6cs.xn--c1avg.	3600	in	ns	ns4-cloud.nic.ru.
xn--44-6kc3bfr6cs.xn--c1avg.	3600	in	ns	ns4-l2.nic.ru.
xn--44-6kc3bfr6cs.xn--c1avg.	3600	in	ns	ns8-cloud.nic.ru.
xn--44-6kc3bfr6cs.xn--c1avg.	3600	in	ns	ns8-l2.nic.ru.
xn--809-5cdaf4cu3abucy9p.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn--809-5cdaf4cu3abucy9p.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn--80a0addceeeh.xn--c1avg.	3600	in	ns	ns1.lpmotor.ru.
xn--80a0addceeeh.xn--c1avg.	3600	in	ns	ns2.lpmotor.ru.
xn--80a1acecm.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn--80a1acecm.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn--80a2ab.xn--c1avg.	3600	in	ns	ns1.regery.net.
xn--80a2ab.xn--c1avg.	3600	in	ns	ns2.regery.net.
xn--80a2ab.xn--c1avg.	3600	in	ns	ns3.regery.net.
xn--80a2abbgdk.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn--80a2abbgdk.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn--80a2acageh.xn--c1avg.	3600	in	ns	a.ns.apple.com.
xn--80a2acageh.xn--c1avg.	3600	in	ns	b.ns.apple.com.
xn--80a2acageh.xn--c1avg.	3600	in	ns	c.ns.apple.com.
xn--80a2acageh.xn--c1avg.	3600	in	ns	d.ns.apple.com.
xn--80a2af5c.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn--80a2af5c.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn--80a2afg.xn--c1avg.	3600	in	ns	ns1.dyna-ns.net.
xn--80a2afg.xn--c1avg.	3600	in	ns	ns2.dyna-ns.net.
xn--80a3bf.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn--80a3bf.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn--80a3bf.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn--80a4af.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn--80a4af.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn--80a4afee.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn--80a4afee.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn--80a4afee.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn--80a4au.xn--c1avg.	3600	in	ns	ns3-l2.nic.ru.
xn--80a4au.xn--c1avg.	3600	in	ns	ns4-cloud.nic.ru.
xn--80a4au.xn--c1avg.	3600	in	ns	ns4-l2.nic.ru.
xn--80a4au.xn--c1avg.	3600	in	ns	ns8-cloud.nic.ru.
xn--80a4au.xn--c1avg.	3600	in	ns	ns8-l2.nic.ru.
xn--80a5ai.xn--c1avg.	3600	in	ns	statuspage1.nic.ru.
xn--80a5ai.xn--c1avg.	3600	in	ns	statuspage2.nic.ru.
xn--80a5at.xn--c1avg.	3600	in	ns	ns3.nic.ru.
xn--80a5at.xn--c1avg.	3600	in	ns	ns4.nic.ru.
xn--80a5at.xn--c1avg.	3600	in	ns	ns8.nic.ru.
xn--80a8ag.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn--80a8ag.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn--80a8ajg.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn--80a8ajg.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn--80aa2a7a4d.xn--c1avg.	3600	in	ns	dnsproxy1.fm.nic.ru.
xn--80aa2a7a4d.xn--c1avg.	3600	in	ns	dnsproxy2.fm.nic.ru.
xn--80aa2azak.xn--c1avg.	3600	in	ns	ns1.beget.com.
xn--80aa2azak.xn--c1avg.	3600	in	ns	ns1.beget.pro.
xn--80aa2azak.xn--c1avg.	3600	in	ns	ns2.beget.com.
xn--80aa2azak.xn--c1avg.	3600	in	ns	ns2.beget.pro.
xn--80aa2azal0e.xn--c1avg.	3600	in	ns	ns1.spaceweb.ru.
xn--80aa2azal0e.xn--c1avg.	3600	in	ns	ns2.spaceweb.ru.
xn--80aa2bol.xn--c1avg.	3600	in	ns	ns1.reg.ru.
xn--80aa2bol.xn--c1avg.	3600	in	ns	ns2.reg.ru.
xn--80aa3agv.xn--c1avg.	3600	in	ns	ns1.lpmotor.ru.
xn--80aa3agv.xn--c1avg.	3600	in	ns	ns2.lpmotor.ru.
xn--80aa3akelis.xn--c1avg.	3600	in	ns	davina.ns.cloudflare.com.
xn--80aa3akelis.xn--c1avg.	3600	in	ns	denver.ns.cloudflare.com.
xn--80aa3akgfht.xn--c1avg.	3600	in	ns	ns1.lpmotor.ru.
xn--80aa3akgfht.xn--c1avg.	3600	in	ns	ns2.lpmotor.ru.
xn--80aa3b2b.xn--c1avg.	3600	in	ns	ns1.regery.net.
xn--80aa3b2b.xn--c1avg.	3600	in	ns	ns2.regery.net.
xn--80aa3b2b.xn--c1avg.	3600	in	ns	ns3.regery.net.
xn--80aa6ajve9f.xn--c1avg.	3600	in	ns	irma.ns.cloudflare.com.
xn--80aa6ajve9f.xn--c1avg.	3600	in	ns	oswald.ns.cloudflare.com.
